SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_miami_km,impact_next30,distance_km_poly
2008229N18293,FAY,2008-08-27 21:00:00,37.2,-83.4, , ,,2008,54,1307.5073349285253,0,702.9063658110322
2008229N18293,FAY,2008-08-28 00:00:00,37.4,-83.2,15,1009,,2008,54,1324.8944974924464,0,735.1543034857838
2008229N18293,FAY,2008-08-28 03:00:00,37.6,-82.9, , ,,2008,54,1340.8829792116433,0,768.9487410765319
2008229N18293,FAY,2008-08-28 06:00:00,37.7,-82.6,15,1010,,2008,54,1346.7237363766958,0,779.5459828093791
2010203N22286,BONNIE,2010-07-22 06:00:00,21.5,-73.8,30,1009,,2010,38,805.0865553179774,0,660.2030282164012
2010203N22286,BONNIE,2010-07-22 09:00:00,21.6,-74.1, , ,,2010,38,773.7202137280104,0,625.4613570310937
2010203N22286,BONNIE,2010-07-22 12:00:00,21.7,-74.4,30,1008,,2010,38,742.487223954957,0,590.8025018962603
2010203N22286,BONNIE,2010-07-22 15:00:00,21.9,-74.6, , ,,2010,38,712.4933411993212,0,559.2129429575248
2010203N22286,BONNIE,2010-07-22 18:00:00,22.2,-74.9,30,1007,,2010,38,667.6175945590461,0,512.0091898587914
2010203N22286,BONNIE,2010-07-22 21:00:00,22.7,-75.3, , ,,2010,38,601.5157263515275,0,443.3761772104741
2010203N22286,BONNIE,2010-07-22 23:15:00,23.0,-75.7,35,1006,,2010,38,548.7944459585011,0,387.1707978724399
2010203N22286,BONNIE,2010-07-23 00:00:00,23.1,-75.9,35,1006,,2010,38,525.6553244852079,0,361.84849337612593
2010203N22286,BONNIE,2010-07-23 03:00:00,23.4,-76.7, , ,,2010,38,439.9955320064388,0,266.0124141343897
2010203N22286,BONNIE,2010-07-23 05:15:00,23.7,-77.5,40,1005,,2010,38,355.59738773212683,0,170.52905236156948
2010203N22286,BONNIE,2010-07-23 06:00:00,23.8,-77.8,40,1005,,2010,38,325.3863130754137,0,135.6319988826659
2010203N22286,BONNIE,2010-07-23 09:00:00,24.2,-78.9, , ,,2010,38,217.04048098690748,0,6.8589240845485016
2010203N22286,BONNIE,2010-07-23 12:00:00,24.8,-79.7,35,1006,,2010,38,117.81496022957197,1,0.0
2010203N22286,BONNIE,2010-07-23 14:30:00,25.4,-80.2,35,1007,,2010,38,40.227612666629895,1,0.0
2010203N22286,BONNIE,2010-07-23 15:00:00,25.5,-80.3, , ,,2010,38,31.055743188951542,1,0.0
2010203N22286,BONNIE,2010-07-23 18:00:00,25.8,-81.1,30,1008,,2010,38,91.03487400129285,1,0.0
2010203N22286,BONNIE,2010-07-23 21:00:00,26.1,-81.8, , ,,2010,38,165.15969660511195,1,0.0
2010203N22286,BONNIE,2010-07-24 00:00:00,26.3,-82.6,30,1010,,2010,38,247.94396534258888,1,0.0
2010203N22286,BONNIE,2010-07-24 03:00:00,26.5,-83.5, , ,,2010,38,340.29501904956504,1,0.0
2010203N22286,BONNIE,2010-07-24 06:00:00,26.7,-84.4,30,1013,,2010,38,432.49015824631806,0,61.47782517016573
2010203N22286,BONNIE,2010-07-24 09:00:00,27.1,-85.2, , ,,2010,38,520.3576334273756,0,127.99011808622717
2010203N22286,BONNIE,2010-07-24 12:00:00,27.5,-85.9,25,1013,,2010,38,599.3265130909863,0,131.11131321898532
2010203N22286,BONNIE,2010-07-24 15:00:00,27.8,-86.5, , ,,2010,38,665.8406098105254,0,118.94479788160497
2010203N22286,BONNIE,2010-07-24 18:00:00,28.1,-87.1,25,1013,,2010,38,732.3900908993833,0,128.28999810535117
2010203N22286,BONNIE,2010-07-24 21:00:00,28.3,-87.7, , ,,2010,38,795.22870943621,0,102.38613956416468
2010203N22286,BONNIE,2010-07-25 00:00:00,28.6,-88.3,25,1012,,2010,38,861.6228122901446,0,79.4498167582072
2010203N22286,BONNIE,2010-07-25 03:00:00,28.9,-88.9, , ,,2010,38,927.9611580118864,0,80.86272190297163
2010203N22286,BONNIE,2010-07-25 06:00:00,29.2,-89.5,25,1012,,2010,38,994.2212724276673,0,106.68794612434263
2010203N22286,BONNIE,2010-07-25 09:00:00,29.5,-90.1, , ,,2010,38,1060.38579846757,0,150.37032802423647
2010203N22286,BONNIE,2010-07-25 12:00:00,29.8,-90.5,20,1012,,2010,38,1108.4470286726753,0,183.51649147476314
2010203N22286,BONNIE,2010-07-25 15:00:00,30.0,-90.8, , ,,2010,38,1143.5200920877178,0,212.99079639117772
2010203N22286,BONNIE,2010-07-25 18:00:00,30.1,-91.0,15,1014,,2010,38,1165.522529104216,0,234.37682989085692
2010271N19276,NICOLE,2010-09-28 00:00:00,19.4,-84.1,25,1003,,2010,65,813.1085723673818,0,490.54753659580274
2010271N19276,NICOLE,2010-09-28 03:00:00,19.6,-83.8, , ,,2010,65,778.6270877558042,0,461.02894039346165
2010271N19276,NICOLE,2010-09-28 06:00:00,19.8,-83.5,30,1003,,2010,65,744.524291046196,0,432.78621113851153
2010271N19276,NICOLE,2010-09-28 09:00:00,20.1,-83.2, , ,,2010,65,700.797423623043,0,394.35653993380856
2010271N19276,NICOLE,2010-09-28 12:00:00,20.4,-83.0,35,1001,,2010,65,661.7182545865237,0,357.72493123926995
2010271N19276,NICOLE,2010-09-28 15:00:00,20.7,-82.8, , ,,2010,65,622.6835386828834,0,319.73157630247044
2010271N19276,NICOLE,2010-09-28 18:00:00,21.0,-82.7,40,999,,2010,65,588.0647795980371,0,282.72627557653925
2010271N19276,NICOLE,2010-09-28 21:00:00,21.2,-82.5, , ,,2010,65,559.1597869197087,0,255.79828096548874
2010271N19276,NICOLE,2010-09-29 00:00:00,21.4,-82.2,35,997,,2010,65,526.3793345724656,0,228.32764509751976
2010271N19276,NICOLE,2010-09-29 03:00:00,21.6,-81.9, , ,,2010,65,494.35188400957,0,203.50752611912847
2010271N19276,NICOLE,2010-09-29 06:00:00,21.7,-81.6,35,996,,2010,65,473.8280907957247,0,193.81775159290484
2010271N19276,NICOLE,2010-09-29 09:00:00,21.8,-81.3, , ,,2010,65,454.7155737438811,0,186.69944740019457
2010271N19276,NICOLE,2010-09-29 12:00:00,21.9,-81.0,40,995,,2010,65,437.1948373444763,0,181.09681705313963
2010271N19276,NICOLE,2010-09-29 15:00:00,22.2,-80.5,40,995,,2010,65,397.2782136383199,0,158.8434132611234
2010271N19276,NICOLE,2010-09-29 18:00:00,23.3,-80.1,40,994,,2010,65,273.88598700549454,0,49.78885707652231
2010271N19276,NICOLE,2010-09-29 21:00:00,24.1,-79.8, , ,,2010,65,188.94841527250512,1,0.0
2010271N19276,NICOLE,2010-09-30 00:00:00,24.7,-79.6,40,994,,2010,65,132.21365013150123,1,0.0
2010271N19276,NICOLE,2010-09-30 03:00:00,25.4,-79.3, , ,,2010,65,98.06943877032958,1,0.0
2010271N19276,NICOLE,2010-09-30 06:00:00,26.1,-79.0,40,995,,2010,65,124.97514920856679,1,0.0
2010271N19276,NICOLE,2010-09-30 09:00:00,26.8,-78.7, , ,,2010,65,188.28207735849247,1,0.0
2010271N19276,NICOLE,2010-09-30 12:00:00,27.4,-78.5,40,996,,2010,65,247.96315945818162,0,33.70732712774879
2013204N11340,DORIAN,2013-07-22 18:00:00,11.3,-20.0,25,1009,,2013,36,6492.357365985358,0,6720.484145249554
2013204N11340,DORIAN,2013-07-22 21:00:00,11.4,-20.5, , ,,2013,36,6437.91478414782,0,6663.715572344264
2013204N11340,DORIAN,2013-07-23 00:00:00,11.5,-20.9,25,1009,,2013,36,6393.4869529525295,0,6617.765394057144
2013204N11340,DORIAN,2013-07-23 03:00:00,11.6,-21.3, , ,,2013,36,6349.068489470991,0,6571.814313807104
2013204N11340,DORIAN,2013-07-23 06:00:00,11.7,-21.8,25,1009,,2013,36,6294.656742008463,0,6515.043184737404
2013204N11340,DORIAN,2013-07-23 09:00:00,11.8,-22.3, , ,,2013,36,6240.256282326715,0,6458.271742023136
2013204N11340,DORIAN,2013-07-23 12:00:00,12.0,-22.8,25,1009,,2013,36,6181.4918949761495,0,6398.821754326506
2013204N11340,DORIAN,2013-07-23 15:00:00,12.2,-23.3, , ,,2013,36,6122.763030953208,0,6339.38066968931
2013204N11340,DORIAN,2013-07-23 18:00:00,12.4,-23.9,25,1008,,2013,36,6054.069435964231,0,6269.1204234072475
2013204N11340,DORIAN,2013-07-23 21:00:00,12.7,-24.6, , ,,2013,36,5971.101075696055,0,6185.402119595834
2013204N11340,DORIAN,2013-07-24 00:00:00,13.0,-25.4,30,1007,,2013,36,5878.218252136795,0,6090.872845214199
2013204N11340,DORIAN,2013-07-24 03:00:00,13.3,-26.2, , ,,2013,36,5785.424904286667,0,5996.36231544831
2013204N11340,DORIAN,2013-07-24 06:00:00,13.5,-27.1,35,1006,,2013,36,5686.949082976041,0,5893.594292094977
2013204N11340,DORIAN,2013-07-24 09:00:00,13.7,-28.0, , ,,2013,36,5588.522581160685,0,5790.8219548300385
2013204N11340,DORIAN,2013-07-24 12:00:00,13.9,-29.0,40,1005,,2013,36,5480.152226142789,0,5677.201043796359
2013204N11340,DORIAN,2013-07-24 15:00:00,14.1,-29.9, , ,,2013,36,5381.830317022427,0,5574.419987588344
2013204N11340,DORIAN,2013-07-24 18:00:00,14.4,-30.8,45,1004,,2013,36,5279.402153651617,0,5469.046449163486
2013204N11340,DORIAN,2013-07-24 21:00:00,14.7,-31.6, , ,,2013,36,5187.069124245854,0,5374.539434364135
2013204N11340,DORIAN,2013-07-25 00:00:00,14.9,-32.4,45,1004,,2013,36,5098.932377998877,0,5282.595261400102
2013204N11340,DORIAN,2013-07-25 03:00:00,15.1,-33.2, , ,,2013,36,5010.848796507965,0,5190.64780077279
2013204N11340,DORIAN,2013-07-25 06:00:00,15.3,-33.9,50,1002,,2013,36,4932.805677903956,0,5109.5564278755655
2013204N11340,DORIAN,2013-07-25 09:00:00,15.5,-34.7, , ,,2013,36,4844.829850506057,0,5017.603959810981
2013204N11340,DORIAN,2013-07-25 12:00:00,15.7,-35.5,50,1002,,2013,36,4756.910394896715,0,4925.648417069046
2013204N11340,DORIAN,2013-07-25 15:00:00,15.8,-36.3, , ,,2013,36,4673.050103822532,0,4836.224719890378
2013204N11340,DORIAN,2013-07-25 18:00:00,16.0,-37.1,50,1003,,2013,36,4585.225134567845,0,4744.2584409769925
2013204N11340,DORIAN,2013-07-25 21:00:00,16.2,-37.9, , ,,2013,36,4497.459498700459,0,4652.289022068893
2013204N11340,DORIAN,2013-07-26 00:00:00,16.4,-38.7,45,1005,,2013,36,4409.754326424806,0,4560.316554694904
2013204N11340,DORIAN,2013-07-26 03:00:00,16.6,-39.7, , ,,2013,36,4302.171161431004,0,4446.613195134529
2013204N11340,DORIAN,2013-07-26 06:00:00,16.9,-40.7,45,1006,,2013,36,4190.763455334843,0,4330.372784050611
2013204N11340,DORIAN,2013-07-26 09:00:00,17.1,-41.7, , ,,2013,36,4083.3506086720145,0,4216.653263027641
2013204N11340,DORIAN,2013-07-26 12:00:00,17.3,-42.8,45,1008,,2013,36,3966.0584467469835,0,4092.0630122204825
2013204N11340,DORIAN,2013-07-26 15:00:00,17.5,-43.9, , ,,2013,36,3848.857595146131,0,3967.4709500243375
2013204N11340,DORIAN,2013-07-26 18:00:00,17.6,-45.0,40,1010,,2013,36,3735.5912418507028,0,3845.459828494862
2013204N11340,DORIAN,2013-07-26 21:00:00,17.7,-46.1, , ,,2013,36,3622.4237692844677,0,3723.5127596361613
2013204N11340,DORIAN,2013-07-27 00:00:00,17.8,-47.1,35,1012,,2013,36,3519.284621320876,0,3612.4678452166877
2013204N11340,DORIAN,2013-07-27 03:00:00,17.9,-48.2, , ,,2013,36,3406.3297862754084,0,3490.6569103222528
2013204N11340,DORIAN,2013-07-27 06:00:00,18.0,-49.2,35,1012,,2013,36,3303.397240038584,0,3379.738777681689
2013204N11340,DORIAN,2013-07-27 09:00:00,18.1,-50.2, , ,,2013,36,3200.5747912610946,0,3268.886803009709
2013204N11340,DORIAN,2013-07-27 12:00:00,18.3,-51.1,35,1012,,2013,36,3103.791676430713,0,3166.007179024398
2013204N11340,DORIAN,2013-07-27 15:00:00,18.4,-52.1, , ,,2013,36,3001.173172321242,0,3055.179146904745
2013204N11340,DORIAN,2013-07-27 18:00:00,18.6,-53.0,35,1012,,2013,36,2904.565510880415,0,2952.2931894134877
2013204N11340,DORIAN,2013-07-27 21:00:00,18.8,-54.0, , ,,2013,36,2798.2092389822956,0,2838.612855649224
2013204N11340,DORIAN,2013-07-28 00:00:00,19.0,-54.9,35,1012,,2013,36,2701.7983275679053,0,2735.7174380091906
2013204N11340,DORIAN,2013-07-28 03:00:00,19.2,-55.9, , ,,2013,36,2595.6648960563625,0,2622.0345416792743
2013204N11340,DORIAN,2013-07-28 06:00:00,19.4,-56.8,35,1013,,2013,36,2499.4617706029267,0,2519.130311818432
2013204N11340,DORIAN,2013-07-28 09:00:00,19.6,-57.7, , ,,2013,36,2403.361782673501,0,2416.220757820417
2013204N11340,DORIAN,2013-07-28 12:00:00,19.8,-58.6,35,1013,,2013,36,2307.367694937296,0,2313.3059671847686
2013204N11340,DORIAN,2013-07-28 15:00:00,20.0,-59.5, , ,,2013,36,2211.4824825078063,0,2210.386059713768
2013204N11340,DORIAN,2013-07-28 18:00:00,20.1,-60.3,30,1013,,2013,36,2129.4181295911376,0,2121.25815972936
2013204N11340,DORIAN,2013-07-28 21:00:00,20.3,-61.2, , ,,2013,36,2033.7509070866147,0,2018.344083216859
2013204N11340,DORIAN,2013-07-29 00:00:00,20.4,-62.0,25,1014,,2013,36,1951.928198160824,0,1929.2922310044444
2013204N11340,DORIAN,2013-07-29 03:00:00,20.5,-62.9, , ,,2013,36,1860.56741098127,0,1829.6042405264136
2013204N11340,DORIAN,2013-07-29 06:00:00,20.6,-63.7,25,1014,,2013,36,1779.0872429581439,0,1740.7362332423259
2013204N11340,DORIAN,2013-07-29 09:00:00,20.7,-64.5, , ,,2013,36,1697.7927325844853,0,1651.9717402535741
2013204N11340,DORIAN,2013-07-29 12:00:00,20.8,-65.3,25,1015,,2013,36,1616.7059329999593,0,1563.3285583156937
2013204N11340,DORIAN,2013-07-29 15:00:00,20.9,-66.1, , ,,2013,36,1535.8533148162119,0,1474.828737180874
2013204N11340,DORIAN,2013-07-29 18:00:00,21.0,-66.9,25,1015,,2013,36,1455.2669551567474,0,1386.499917758574
2013204N11340,DORIAN,2013-07-29 21:00:00,21.1,-67.7, , ,,2013,36,1374.9861258215626,0,1298.3772035874224
2013204N11340,DORIAN,2013-07-30 00:00:00,21.3,-68.5,25,1015,,2013,36,1290.3451680478086,0,1206.4489217005143
2013204N11340,DORIAN,2013-07-30 03:00:00,21.4,-69.2, , ,,2013,36,1220.0154151538845,0,1129.0520462270454
2013204N11340,DORIAN,2013-07-30 06:00:00,21.5,-69.8,25,1015,,2013,36,1159.2813680050303,0,1062.1774908344148
2013204N11340,DORIAN,2013-07-30 09:00:00,21.6,-70.4, , ,,2013,36,1098.7767629645996,0,995.4309935090793
2013204N11340,DORIAN,2013-07-30 12:00:00,21.7,-71.0,25,1015,,2013,36,1038.5351640484191,0,928.8421753136561
2013204N11340,DORIAN,2013-07-30 15:00:00,21.8,-71.6, , ,,2013,36,978.5981038323416,0,862.4478861013815
2013204N11340,DORIAN,2013-07-30 18:00:00,21.9,-72.2,25,1015,,2013,36,919.0175642606182,0,796.2971426240936
2013204N11340,DORIAN,2013-07-30 21:00:00,22.0,-72.8, , ,,2013,36,859.8594146530929,0,730.4565070087651
2013204N11340,DORIAN,2013-07-31 00:00:00,22.1,-73.3,25,1015,,2013,36,809.9731398168348,0,674.9802340216394
2013204N11340,DORIAN,2013-07-31 03:00:00,22.2,-73.9, , ,,2013,36,751.7862998199149,0,609.5417344792842
2013204N11340,DORIAN,2013-07-31 06:00:00,22.4,-74.4,25,1015,,2013,36,696.5850125226569,0,548.9865438173624
2013204N11340,DORIAN,2013-07-31 09:00:00,22.5,-74.9, , ,,2013,36,647.8824852657324,0,494.01449572457364
2013204N11340,DORIAN,2013-07-31 12:00:00,22.6,-75.3,25,1015,,2013,36,608.0320839780805,0,449.19453267607344
2013204N11340,DORIAN,2013-07-31 15:00:00,22.7,-75.6, , ,,2013,36,576.7025438206796,0,414.232985450699
2013204N11340,DORIAN,2013-07-31 18:00:00,22.8,-75.9,25,1015,,2013,36,545.5342473014118,0,379.3600898794056
2013204N11340,DORIAN,2013-07-31 21:00:00,22.9,-76.2, , ,,2013,36,514.5526595212004,0,344.5051922142535
2013204N11340,DORIAN,2013-08-01 00:00:00,23.0,-76.5,25,1014,,2013,36,483.7895406966893,0,309.648789380398
2013204N11340,DORIAN,2013-08-01 03:00:00,23.1,-76.7, , ,,2013,36,460.9985379147798,0,284.3403708605774
2013204N11340,DORIAN,2013-08-01 06:00:00,23.3,-77.0,25,1013,,2013,36,423.2565076498315,0,243.23230585308556
2013204N11340,DORIAN,2013-08-01 09:00:00,23.5,-77.3, , ,,2013,36,385.56798063329757,0,202.1160553630166
2013204N11340,DORIAN,2013-08-01 12:00:00,23.7,-77.7,25,1013,,2013,36,340.4073457538174,0,151.43266994075884
2013204N11340,DORIAN,2013-08-01 15:00:00,23.9,-78.1, , ,,2013,36,295.6472085434506,0,100.73013050046333
2013204N11340,DORIAN,2013-08-01 18:00:00,24.2,-78.4,25,1013,,2013,36,250.53537795235832,0,53.284902287992566
2013204N11340,DORIAN,2013-08-01 21:00:00,24.5,-78.7, , ,,2013,36,205.51006845808104,0,7.185517034060148
2013204N11340,DORIAN,2013-08-02 00:00:00,24.9,-79.0,25,1013,,2013,36,153.3872087160638,1,0.0
2013204N11340,DORIAN,2013-08-02 03:00:00,25.3,-79.2, , ,,2013,36,111.97603141401855,1,0.0
2013204N11340,DORIAN,2013-08-02 06:00:00,25.7,-79.3,25,1013,,2013,36,89.59379817733854,1,0.0
2013204N11340,DORIAN,2013-08-02 09:00:00,26.1,-79.4, , ,,2013,36,87.6612292398153,1,0.0
2013204N11340,DORIAN,2013-08-02 12:00:00,26.5,-79.4,25,1013,,2013,36,113.96315132734172,1,0.0
2013204N11340,DORIAN,2013-08-02 15:00:00,26.9,-79.4, , ,,2013,36,149.15456428847853,1,0.0
2013204N11340,DORIAN,2013-08-02 18:00:00,27.4,-79.4,25,1013,,2013,36,198.45677669093772,1,0.0
2013204N11340,DORIAN,2013-08-02 21:00:00,27.9,-79.4, , ,,2013,36,250.4095383982543,1,0.0
2013204N11340,DORIAN,2013-08-03 00:00:00,28.4,-79.3,30,1013,,2013,36,306.35978444412393,1,0.0
2013204N11340,DORIAN,2013-08-03 03:00:00,28.9,-79.2, , ,,2013,36,362.4491521588702,0,8.064210410494104
2013204N11340,DORIAN,2013-08-03 06:00:00,29.4,-79.1,30,1013,,2013,36,418.6181408711328,0,44.27414525956373
2013204N11340,DORIAN,2013-08-03 09:00:00,29.9,-79.0, , ,,2013,36,474.83527216870687,0,87.6836770764243
2013204N11340,DORIAN,2013-08-03 12:00:00,30.3,-78.8,30,1013,,2013,36,522.7815830328185,0,129.54176767249226
2013204N11340,DORIAN,2013-08-03 15:00:00,30.7,-78.5, , ,,2013,36,573.554272095099,0,172.61572980714257
2013204N11340,DORIAN,2013-08-03 18:00:00,31.1,-78.1,30,1013,,2013,36,627.7991817825664,0,221.17451657431062
2013204N11340,DORIAN,2013-08-03 21:00:00,31.5,-77.7, , ,,2013,36,682.7749741297881,0,274.8156648031756
2013204N11340,DORIAN,2013-08-04 00:00:00,31.8,-77.2,30,1012,,2013,36,731.9007563910286,0,338.8576873625685
2013204N11340,DORIAN,2013-08-04 03:00:00,32.1,-76.5, , ,,2013,36,790.9129755610053,0,425.1934462962693
2013204N11340,DORIAN,2013-08-04 06:00:00,32.4,-75.6,30,1011,,2013,36,862.2725166382037,0,532.752812463303
2018246N22283,GORDON,2018-09-02 18:00:00,22.4,-77.0,25,1012,,2018,73,494.6396642896195,0,309.91320967543487
2018246N22283,GORDON,2018-09-02 21:00:00,22.8,-77.6, , ,,2018,73,421.23741525190667,0,228.32335690457717
2018246N22283,GORDON,2018-09-03 00:00:00,23.3,-78.2,25,1011,,2018,73,339.8727198651138,0,138.41083099874461
2018246N22283,GORDON,2018-09-03 03:00:00,23.8,-78.8, , ,,2018,73,259.46289002256333,0,48.55593212231028
2018246N22283,GORDON,2018-09-03 06:00:00,24.2,-79.4,30,1009,,2018,73,191.1124714491117,1,0.0
2018246N22283,GORDON,2018-09-03 09:00:00,24.6,-80.0,35,1008,,2018,73,130.60897552087246,1,0.0
2018246N22283,GORDON,2018-09-03 11:15:00,25.0,-80.5,45,1006,,2018,73,90.17905247215585,1,0.0
2018246N22283,GORDON,2018-09-03 12:00:00,25.1,-80.7,45,1006,,2018,73,89.54366281744889,1,0.0
2018246N22283,GORDON,2018-09-03 13:15:00,25.2,-80.9,45,1006,,2018,73,94.62820456948842,1,0.0
2018246N22283,GORDON,2018-09-03 15:00:00,25.4,-81.2, , ,,2018,73,108.82215880955984,1,0.0
2018246N22283,GORDON,2018-09-03 18:00:00,25.8,-81.9,50,1004,,2018,73,171.0888351241536,1,0.0
2018246N22283,GORDON,2018-09-03 21:00:00,26.2,-82.6, , ,,2018,73,245.59780185453437,1,0.0
2018246N22283,GORDON,2018-09-04 00:00:00,26.6,-83.3,55,1003,,2018,73,323.85081109324574,1,0.0
2018246N22283,GORDON,2018-09-04 03:00:00,26.9,-84.1, , ,,2018,73,409.510032475934,0,20.562092877830896
2018246N22283,GORDON,2018-09-04 06:00:00,27.2,-84.9,55,1002,,2018,73,495.09648132503787,0,92.61483907833244
2018246N22283,GORDON,2018-09-04 09:00:00,27.6,-85.6, , ,,2018,73,574.8236416955211,0,109.52214846405894
2018246N22283,GORDON,2018-09-04 12:00:00,28.1,-86.2,55,1001,,2018,73,649.7885934146428,0,70.2563726294357
2018246N22283,GORDON,2018-09-04 15:00:00,28.5,-86.7, , ,,2018,73,712.2346832308804,0,60.934823484752535
2018246N22283,GORDON,2018-09-04 18:00:00,28.9,-87.2,60,1000,,2018,73,775.0437401218942,0,30.142154525430854
2018246N22283,GORDON,2018-09-04 21:00:00,29.3,-87.6, , ,,2018,73,829.4101395469339,1,0.0
2018246N22283,GORDON,2018-09-05 00:00:00,29.8,-88.0,60,999,,2018,73,889.4122656569831,1,0.0
2018246N22283,GORDON,2018-09-05 03:00:00,30.4,-88.5, , ,,2018,73,964.0685943003818,1,0.0
2018246N22283,GORDON,2018-09-05 03:15:00,30.4,-88.5,60,996,,2018,73,964.0685943003818,1,0.0
2018246N22283,GORDON,2018-09-05 06:00:00,30.9,-88.9,45,1002,,2018,73,1025.512329392939,1,0.0
2018246N22283,GORDON,2018-09-05 09:00:00,31.4,-89.4, , ,,2018,73,1095.3890430041465,0,57.00759851740537
2018246N22283,GORDON,2018-09-05 12:00:00,31.9,-89.8,30,1007,,2018,73,1157.4981057874077,0,121.57065243402162
2018246N22283,GORDON,2018-09-05 15:00:00,32.2,-90.1, , ,,2018,73,1199.5734961448359,0,169.31545392319413
2018246N22283,GORDON,2018-09-05 18:00:00,32.5,-90.4,25,1012,,2018,73,1241.653484560575,0,218.43014630199485
2018246N22283,GORDON,2018-09-05 21:00:00,32.8,-90.7, , ,,2018,73,1283.7299468004492,0,267.9800443680244
2018246N22283,GORDON,2018-09-06 00:00:00,33.0,-90.9,20,1013,,2018,73,1311.7753842661496,0,301.40253940689786
2018246N22283,GORDON,2018-09-06 03:00:00,33.3,-91.2, , ,,2018,73,1353.830422597988,0,352.04135301491795
2018246N22283,GORDON,2018-09-06 06:00:00,33.5,-91.4,20,1014,,2018,73,1381.8558182691122,0,386.0008110780144
2018246N22283,GORDON,2018-09-06 09:00:00,33.7,-91.6, , ,,2018,73,1409.8702975342862,0,419.99957787371227
2018246N22283,GORDON,2018-09-06 12:00:00,33.9,-91.7,15,1014,,2018,73,1430.4110904475704,0,445.4670623324332
2018246N22283,GORDON,2018-09-06 15:00:00,34.1,-91.8, , ,,2018,73,1451.029623743694,0,471.3854534041214
2018246N22283,GORDON,2018-09-06 18:00:00,34.2,-91.9,15,1014,,2018,73,1465.0505759708342,0,488.6372553929336
2018246N22283,GORDON,2018-09-06 21:00:00,34.3,-92.0, , ,,2018,73,1479.0672685495997,0,505.9140377704923
2018246N22283,GORDON,2018-09-07 00:00:00,34.4,-92.0,15,1014,,2018,73,1485.7499394725478,0,515.0315610766243
2018246N22283,GORDON,2018-09-07 03:00:00,34.5,-92.1, , ,,2018,73,1499.7731737924032,0,532.388402390601
2018246N22283,GORDON,2018-09-07 06:00:00,34.6,-92.1,15,1014,,2018,73,1506.5181535536278,0,541.6928275202838
2018246N22283,GORDON,2018-09-07 09:00:00,34.8,-92.2, , ,,2018,73,1527.3518055701813,0,568.4408055547129
2018246N22283,GORDON,2018-09-07 12:00:00,35.0,-92.2,15,1014,,2018,73,1541.1097961910223,0,587.6524487038361
2018246N22283,GORDON,2018-09-07 15:00:00,35.2,-92.2, , ,,2018,73,1555.0603088447751,0,607.5190861324133
2018246N22283,GORDON,2018-09-07 18:00:00,35.5,-92.3,15,1014,,2018,73,1583.2752295421851,0,645.5898308565171
2019204N25283,UNNAMED,2019-07-22 12:00:00,24.6,-77.4,25,1013,,2019,38,309.19634390579773,0,143.65847929421756
2019204N25283,UNNAMED,2019-07-22 15:00:00,24.8,-77.9, , ,,2019,38,254.02715138918313,0,85.0474951434506
2019204N25283,UNNAMED,2019-07-22 18:00:00,25.0,-78.4,25,1013,,2019,38,198.93539690784687,0,28.095934498991816
2019204N25283,UNNAMED,2019-07-22 21:00:00,25.3,-78.9, , ,,2019,38,139.41144303445498,1,0.0
2019204N25283,UNNAMED,2019-07-23 00:00:00,25.7,-79.3,25,1013,,2019,38,89.59379817733854,1,0.0
2019204N25283,UNNAMED,2019-07-23 03:00:00,26.2,-79.5, , ,,2019,38,84.59926456681684,1,0.0
2019204N25283,UNNAMED,2019-07-23 06:00:00,26.9,-79.6,30,1013,,2019,38,139.63859948302652,1,0.0
2019204N25283,UNNAMED,2019-07-23 09:00:00,27.7,-79.8, , ,,2019,38,219.0126812059977,1,0.0
2019204N25283,UNNAMED,2019-07-23 12:00:00,28.6,-80.0,30,1014,,2019,38,316.1740716587218,1,0.0
2020211N13306,ISAIAS,2020-07-28 12:00:00,12.5,-54.0,35,1007,,2020,46,3112.0512632181794,0,3097.620999913171
2020211N13306,ISAIAS,2020-07-28 15:00:00,12.8,-55.3, , ,,2020,46,2975.064890981159,0,2953.2973988016993
2020211N13306,ISAIAS,2020-07-28 18:00:00,13.2,-56.4,35,1006,,2020,46,2850.776528858408,0,2823.6541026227715
2020211N13306,ISAIAS,2020-07-28 21:00:00,13.6,-57.4, , ,,2020,46,2735.8281836631227,0,2703.8853943042236
2020211N13306,ISAIAS,2020-07-29 00:00:00,14.1,-58.3,40,1005,,2020,46,2624.061192914558,0,2588.5034590874425
2020211N13306,ISAIAS,2020-07-29 03:00:00,14.5,-59.3, , ,,2020,46,2509.5036185985614,0,2468.691032328413
2020211N13306,ISAIAS,2020-07-29 06:00:00,14.8,-60.3,40,1005,,2020,46,2401.3345073529654,0,2354.450994826053
2020211N13306,ISAIAS,2020-07-29 09:00:00,15.0,-61.3, , ,,2020,46,2299.8048269688675,0,2246.1293440416375
2020211N13306,ISAIAS,2020-07-29 12:00:00,15.2,-62.2,40,1005,,2020,46,2207.692325360977,0,2147.929043834609
2020211N13306,ISAIAS,2020-07-29 15:00:00,15.2,-63.1, , ,,2020,46,2129.1646655199565,0,2062.0864818316727
2020211N13306,ISAIAS,2020-07-29 18:00:00,15.3,-64.0,40,1005,,2020,46,2045.124446253907,0,1971.16059445142
