SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_pr_km,impact_next30,distance_km_poly,sst_current,sst_anom,sst_climo,merra_slp,merra_t2m,merra_rh2m,merra_u10,merra_v10,year,month,nino34,amo
1998259N10335,GEORGES,1998-09-18 15:00:00,13.3,-46.6, , ,,1998,62,2206.525811069149,0,2069.177775074139,27.66354751586914,-0.4822559356689453,28.13593292236328,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-18 18:00:00,13.5,-47.4,90,970,,1998,62,2117.264076909965,0,1977.2305998341249,27.85709571838379,-0.3396129608154297,28.13593292236328,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-18 21:00:00,13.7,-48.2, , ,,1998,62,2028.065898096072,0,1885.278734554496,27.914514541625977,-0.2815990447998047,28.213695526123047,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-19 00:00:00,13.9,-49.0,90,970,,1998,62,1938.9324086759136,0,1793.3221130481145,27.890321731567383,-0.31978607177734375,28.281152725219727,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-19 03:00:00,14.1,-49.8, , ,,1998,62,1849.864755453876,0,1701.3606719199363,27.969999313354492,-0.24115371704101562,28.149938583374023,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-19 06:00:00,14.4,-50.6,95,965,,1998,62,1757.7394500352175,0,1606.4743461074586,28.186450958251953,-0.04921722412109375,28.255735397338867,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-19 09:00:00,14.6,-51.3, , ,,1998,62,1679.1711173586204,0,1525.2762125503853,28.24386978149414,-0.03188896179199219,28.255735397338867,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-19 12:00:00,14.9,-52.0,110,954,,1998,62,1597.6873094865448,0,1441.266855633239,28.20838737487793,-0.10497093200683594,28.34714126586914,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-19 15:00:00,15.2,-52.7, , ,,1998,62,1516.4347768891157,0,1357.3554846902873,28.04741859436035,-0.2833824157714844,28.323888778686523,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-19 18:00:00,15.4,-53.5,125,949,,1998,62,1427.7967326142923,0,1265.375069876318,28.103548049926758,-0.28531646728515625,28.408533096313477,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-19 21:00:00,15.6,-54.2, , ,,1998,62,1349.6180206758029,0,1184.2298485770093,28.18741798400879,-0.2205486297607422,28.408533096313477,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-20 00:00:00,15.7,-54.9,130,939,,1998,62,1274.242620567226,0,1105.7379364539015,28.5848388671875,0.11418724060058594,28.488128662109375,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-20 03:00:00,15.9,-55.6, , ,,1998,62,1196.1798203846142,0,1024.5764554727489,28.73806381225586,0.21312904357910156,28.579505920410156,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-20 06:00:00,16.0,-56.3,135,937,,1998,62,1120.8883581416408,0,946.0951125486716,28.750967025756836,0.1643848419189453,28.579505920410156,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-20 09:00:00,16.1,-57.0, , ,,1998,62,1045.6585811656123,0,867.6660587888053,29.04451560974121,0.4239177703857422,28.58397102355957,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-20 12:00:00,16.2,-57.7,130,939,,1998,62,970.4973090939354,0,789.2692630353639,29.015483856201172,0.36228179931640625,28.63648223876953,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-20 15:00:00,16.3,-58.5, , ,,1998,62,885.1078150772066,0,700.1944453532167,28.815160751342773,0.12648582458496094,28.701425552368164,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-20 18:00:00,16.4,-59.2,115,956,,1998,62,810.1384227355012,0,622.0228644554002,28.77838706970215,0.05792999267578125,28.701425552368164,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-20 21:00:00,16.5,-59.9, , ,,1998,62,735.2808735557726,0,544.025803317995,28.859031677246094,0.08636283874511719,28.772340774536133,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-21 00:00:00,16.7,-60.6,100,963,,1998,62,657.4492983581799,0,462.71686367109135,28.81322479248047,-0.0015544891357421875,28.863849639892578,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-21 03:00:00,16.9,-61.3, , ,,1998,62,579.6987633582611,0,381.4024520892376,28.817419052124023,-0.028133392333984375,28.863849639892578,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-21 04:30:00,17.0,-61.7,100,966,,1998,62,535.7280575016318,0,335.43789416230493,28.807741165161133,-0.058666229248046875,28.97422218322754,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-21 06:00:00,17.1,-62.1,100,966,,1998,62,491.77867514389527,0,289.49009978789405,28.70806312561035,-0.15152549743652344,28.77013397216797,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-21 08:00:00,17.2,-62.6,100,966,,1998,62,437.6131498382021,0,233.0652497731612,28.811288833618164,-0.09998512268066406,28.90079116821289,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-21 09:00:00,17.2,-62.9, , ,,1998,62,407.00880529897046,0,201.73453653387085,28.899677276611328,-0.03743934631347656,28.90079116821289,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-21 12:00:00,17.4,-63.6,95,966,,1998,62,329.43750832856813,0,120.90278771329,29.15386962890625,0.19080734252929688,28.982276916503906,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-21 15:00:00,17.6,-64.3, , ,,1998,62,251.9449696104315,0,40.91898539473664,29.15096664428711,0.1808319091796875,28.982276916503906,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-21 18:00:00,17.8,-65.0,90,970,,1998,62,174.53533474797698,1,0.0,29.064191818237305,0.10239219665527344,28.995363235473633,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-21 21:00:00,18.0,-65.6, , ,,1998,62,107.48148686509144,1,0.0,29.03419303894043,0.05135917663574219,29.049501419067383,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-21 22:00:00,18.1,-65.8,100,968,,1998,62,84.55253707079925,1,0.0,,,28.91379165649414,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-22 00:00:00,18.2,-66.3,90,970,,1998,62,30.72919447088176,1,0.0,,,28.91379165649414,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-22 03:00:00,18.1,-66.9, , ,,1998,62,35.39094222339947,1,0.0,,,29.02466583251953,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-22 06:00:00,18.0,-67.4,95,972,,1998,62,89.046752158317,1,0.0,29.080644607543945,0.03130912780761719,29.096113204956055,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-22 09:00:00,18.1,-67.8, , ,,1998,62,128.53677423641307,1,0.0,29.11451530456543,0.11034965515136719,28.969486236572266,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-22 12:00:00,18.2,-68.5,105,964,,1998,62,201.74699625919283,0,11.264187026837355,29.11806297302246,0.11367416381835938,29.00446128845215,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-22 12:30:00,18.2,-68.7,105,962,,1998,62,222.8705751607023,0,33.49462689604356,29.11806297302246,0.11367416381835938,29.00446128845215,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-22 15:00:00,18.3,-69.3, , ,,1998,62,286.2858167193063,0,100.97296063029803,29.173547744750977,0.15619277954101562,29.00446128845215,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-22 18:00:00,18.6,-69.7,95,970,,1998,62,330.7998068637911,0,151.385029567563,,,29.042356491088867,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-22 21:00:00,18.7,-70.2, , ,,1998,62,384.45020587283955,0,208.18579243279012,,,29.042356491088867,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-23 00:00:00,18.8,-70.8,70,980,,1998,62,448.53712882643623,0,275.83823919363243,,,29.189632415771484,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-23 03:00:00,18.9,-71.4, , ,,1998,62,512.5940350889392,0,343.5576604430021,,,29.189632415771484,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-23 06:00:00,19.0,-72.1,65,990,,1998,62,587.0369640064498,0,422.1938916511975,,,29.58900260925293,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-23 09:00:00,19.1,-72.7, , ,,1998,62,651.0180398234241,0,489.98041614048344,,,29.90125274658203,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-23 12:00:00,19.3,-73.3,65,996,,1998,62,716.5317626635906,0,560.2493596212275,29.882579803466797,0.06746292114257812,29.90125274658203,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-23 15:00:00,19.5,-73.9, , ,,1998,62,782.1488911332783,0,630.6506071234028,29.726774215698242,0.000484466552734375,29.721073150634766,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-23 18:00:00,19.8,-74.3,65,994,,1998,62,829.2496170087966,0,682.632858047834,29.232580184936523,-0.29039955139160156,29.721073150634766,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-23 21:00:00,20.0,-74.5, , ,,1998,62,854.1791229641536,0,710.5215582109303,29.156450271606445,-0.3467216491699219,29.64954376220703,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-23 21:30:00,20.1,-74.5,65,993,,1998,62,856.5733326157286,0,713.9572968260948,,,29.17999267578125,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-24 00:00:00,20.5,-74.9,65,992,,1998,62,907.7024390055898,0,771.2617928833847,,,29.17999267578125,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-24 03:00:00,20.7,-75.4, , ,,1998,62,963.7222679948588,0,831.6890435832692,,,29.17999267578125,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-24 06:00:00,20.8,-76.0,65,991,,1998,62,1026.876950358566,0,898.6103287155795,,,,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-24 09:00:00,21.0,-76.6, , ,,1998,62,1092.8026505745734,0,969.524550899793,,,30.47908592224121,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-24 12:00:00,21.3,-77.2,70,990,,1998,62,1161.5392777286304,0,1044.4512730837384,,,29.238452911376953,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-24 15:00:00,21.6,-77.6, , ,,1998,62,1210.4272492829248,0,1098.685582484619,,,,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-24 18:00:00,21.9,-78.0,75,989,,1998,62,1259.5250439852723,0,1153.2326356658602,,,,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-24 21:00:00,22.3,-78.5, , ,,1998,62,1321.9936031771338,0,1222.8975569380175,29.116451263427734,,29.417236328125,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-25 00:00:00,22.7,-79.0,80,987,,1998,62,1384.75867618104,0,1293.013202633785,29.164838790893555,-0.24914932250976562,29.417236328125,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-25 03:00:00,23.1,-79.6, , ,,1998,62,1457.400607083032,0,1373.690881324566,28.994516372680664,-0.39409446716308594,29.35658073425293,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-25 06:00:00,23.4,-80.2,85,986,,1998,62,1526.3254336784191,0,1449.539065553785,28.889677047729492,-0.4681510925292969,29.35658073425293,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-25 09:00:00,23.6,-80.8, , ,,1998,62,1591.4230351373778,0,1520.3875516606877,28.974193572998047,-0.3143348693847656,29.272401809692383,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-25 12:00:00,23.9,-81.3,90,982,,1998,62,1650.5411796522603,0,1586.1752433451943,28.742258071899414,-0.5691108703613281,29.272401809692383,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-25 15:00:00,24.4,-81.7, , ,,1998,62,1707.864962094189,0,1652.5490103232016,28.302579879760742,-1.0733509063720703,29.424333572387695,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-25 15:30:00,24.5,-81.8,90,981,,1998,62,1721.2872784908218,0,1667.926983145726,28.269031524658203,-1.127908706665039,29.424333572387695,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-25 18:00:00,24.6,-82.4,90,975,,1998,62,1781.9893465354317,0,1733.3530855220042,27.95806312561035,-1.445211410522461,29.424333572387695,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-25 21:00:00,24.7,-82.9, , ,,1998,62,1833.2555671716143,0,1788.88726291714,27.804838180541992,-1.5513992309570312,29.354055404663086,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-26 00:00:00,24.8,-83.3,90,974,,1998,62,1875.0250924895631,0,1834.4145945637413,27.897418975830078,-1.3857669830322266,29.354055404663086,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-26 03:00:00,25.0,-83.8, , ,,1998,62,1929.9957704365515,0,1895.234450543612,28.642580032348633,-0.5844192504882812,29.25475311279297,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-26 06:00:00,25.2,-84.2,90,975,,1998,62,1975.402604543645,0,1945.9782605519683,28.652257919311523,-0.5407047271728516,29.143285751342773,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-26 09:00:00,25.4,-84.7, , ,,1998,62,2030.2142437023815,0,2006.8306111189336,28.432903289794922,-0.7641887664794922,29.207469940185547,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-26 12:00:00,25.7,-85.1,90,974,,1998,62,2079.2378028357703,0,2062.8767286858233,28.138385772705078,-1.0527095794677734,29.207469940185547,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-26 15:00:00,25.9,-85.5, , ,,1998,62,2124.455444077434,0,2113.7090457437894,28.061935424804688,-1.1079273223876953,29.236955642700195,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-26 18:00:00,26.2,-85.9,90,975,,1998,62,2173.4166073879296,0,2169.9434356184724,27.96354866027832,-1.1797847747802734,29.0958251953125,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-26 21:00:00,26.6,-86.2, , ,,1998,62,2216.9648695835954,0,2221.880104502912,27.763547897338867,-1.3122711181640625,29.0958251953125,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-27 00:00:00,27.0,-86.5,95,969,,1998,62,2260.758734696268,0,2274.287850222712,27.593547821044922,-1.4449501037597656,29.09243392944336,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-27 03:00:00,27.3,-86.9, , ,,1998,62,2309.8140569075936,0,2331.122814742321,27.465805053710938,-1.5023612976074219,28.952287673950195,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-27 06:00:00,27.6,-87.2,95,970,,1998,62,2349.6858229008435,0,2378.2494928231627,27.399677276611328,-1.5399131774902344,28.952287673950195,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-27 09:00:00,27.9,-87.5, , ,,1998,62,2389.5949084025415,0,2425.5293561621565,27.084192276000977,-1.833902359008789,29.000295639038086,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-27 12:00:00,28.2,-87.8,95,962,,1998,62,2429.5347734775387,0,2472.9682954821897,26.98128890991211,-1.8992595672607422,28.812898635864258,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-27 15:00:00,28.5,-88.1, , ,,1998,62,2469.499246582341,0,2520.5768790301554,26.86741828918457,-1.9682292938232422,28.812898635864258,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-27 18:00:00,28.8,-88.3,95,962,,1998,62,2500.526971160226,0,2558.676097533434,26.624515533447266,-2.108266830444336,28.812898635864258,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-27 21:00:00,29.1,-88.4, , ,,1998,62,2522.77024443354,0,2587.4042733810275,26.48290252685547,-2.1993408203125,28.65060043334961,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-28 00:00:00,29.3,-88.5,95,961,,1998,62,2540.6700824507893,0,2609.939616665022,26.21354866027832,-2.3920364379882812,28.532833099365234,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-28 03:00:00,29.5,-88.6, , ,,1998,62,2558.6380771547256,0,2632.602005860054,26.21354866027832,-2.3920364379882812,28.532833099365234,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-28 06:00:00,29.8,-88.7,90,964,,1998,62,2581.3367360019306,0,2662.088960474838,25.748708724975586,-2.749814987182617,28.532833099365234,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-28 09:00:00,30.2,-88.8, , ,,1998,62,2609.0256799902754,0,2698.789169665454,25.259031295776367,-3.164459228515625,28.339710235595703,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-28 11:30:00,30.4,-88.9,90,964,,1998,62,2627.334226567957,0,2722.0570575569827,24.98870849609375,-3.3851547241210938,28.339710235595703,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-28 12:00:00,30.4,-88.9,90,965,,1998,62,2627.334226567957,0,2722.0570575569827,24.98870849609375,-3.3851547241210938,28.339710235595703,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-28 15:00:00,30.5,-88.9, , ,,1998,62,2632.206931081928,0,2729.065058532215,24.98870849609375,-3.3851547241210938,28.339710235595703,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-28 18:00:00,30.6,-88.9,65,984,,1998,62,2637.115341509171,0,2736.1233276514095,,,28.339710235595703,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-28 21:00:00,30.6,-89.0, , ,,1998,62,2645.7009298971548,0,2745.4439400869005,,,28.339710235595703,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-29 00:00:00,30.6,-89.0,50,986,,1998,62,2645.7009298971548,0,2745.4439400869005,,,28.339710235595703,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-29 03:00:00,30.6,-88.7, , ,,1998,62,2619.9748430090012,0,2717.523000413561,,,28.339710235595703,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-29 06:00:00,30.6,-88.4,40,992,,1998,62,2594.342383236588,0,2689.726873238071,,,28.414445877075195,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-29 09:00:00,30.8,-88.3, , ,,1998,62,2596.034340326194,0,2695.049550477745,,,28.414445877075195,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-29 12:00:00,31.0,-88.1,30,994,,1998,62,2589.575447372967,0,2691.5143380857367,,,28.414445877075195,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-29 15:00:00,31.0,-87.8, , ,,1998,62,2564.4392094056934,0,2664.2460443367586,,,28.414445877075195,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-29 18:00:00,30.9,-87.5,30,996,,1998,62,2534.012953146956,0,2629.530375255933,,,28.414445877075195,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-29 21:00:00,30.8,-87.2, , ,,1998,62,2503.5779187421854,0,2594.8529307306676,,,28.562103271484375,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-30 00:00:00,30.8,-86.9,30,998,,1998,62,2478.6153359226937,0,2567.861168451468,,,28.562103271484375,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-30 03:00:00,30.7,-86.6, , ,,1998,62,2448.208614439284,0,2533.294446604802,,,28.562103271484375,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-30 06:00:00,30.7,-86.3,30,1000,,1998,62,2423.399607321038,0,2506.5296990000165,,,28.573787689208984,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-30 09:00:00,30.7,-85.9, , ,,1998,62,2390.51027979247,0,2471.0945088748617,,,28.573787689208984,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-30 12:00:00,30.7,-85.4,25,1002,,1998,62,2349.71611930064,0,2427.221798607035,,,,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-30 15:00:00,30.7,-84.8, , ,,1998,62,2301.2543026495946,0,2375.2266216517746,,,,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-30 18:00:00,30.6,-84.2,25,1004,,1998,62,2247.1724698673725,0,2315.617676594444,,,28.41501808166504,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-09-30 21:00:00,30.5,-83.6, , ,,1998,62,2193.380308235953,0,2256.4561513433214,,,28.41501808166504,,,,,,1998,9,25.46,0.394
1998259N10335,GEORGES,1998-10-01 00:00:00,30.5,-83.0,25,1006,,1998,62,2146.3808854558215,0,2206.397437381797,,,,,,,,,1998,10,25.25,0.363
1998259N10335,GEORGES,1998-10-01 03:00:00,30.5,-82.4, , ,,1998,62,2100.065172267092,0,2157.245280754311,,,,,,,,,1998,10,25.25,0.363
1998259N10335,GEORGES,1998-10-01 06:00:00,30.5,-81.8,20,1008,,1998,62,2054.4803461984447,0,2109.06113960755,,,,,,,,,1998,10,25.25,0.363
2004258N16300,JEANNE,2004-09-13 18:00:00,15.9,-60.0,25,1010,,2004,73,746.4713198883996,0,557.8844494517884,28.964332580566406,0.13513946533203125,28.844579696655273,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-13 21:00:00,15.9,-60.3, , ,,2004,73,716.6385264474357,0,527.5041678055275,28.94499969482422,0.09239768981933594,28.844579696655273,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-14 00:00:00,16.0,-60.7,25,1010,,2004,73,672.8405313110887,0,482.31297283252707,28.970664978027344,0.09465408325195312,28.93948745727539,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-14 03:00:00,16.1,-61.2, , ,,2004,73,619.2688916395084,0,427.358480670785,28.97833251953125,0.07105255126953125,28.863849639892578,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-14 04:00:00,16.2,-61.3,30,1009,,2004,73,605.1068923093526,0,412.1604736757931,29.04199981689453,0.10458946228027344,28.863849639892578,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-14 06:00:00,16.3,-61.5,30,1009,,2004,73,581.1287191259216,0,387.05994831546934,28.946998596191406,0.0025959014892578125,28.97422218322754,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-14 09:00:00,16.4,-62.0, , ,,2004,73,527.6312296038197,0,332.47288032966225,29.016332626342773,0.022657394409179688,28.97422218322754,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-14 12:00:00,16.4,-62.6,35,1006,,2004,73,469.4554264689089,0,275.7880888002835,28.92599868774414,-0.09413337707519531,29.03211784362793,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-14 15:00:00,16.5,-63.1, , ,,2004,73,416.88598228715944,0,224.4006308171633,28.93833351135254,-0.10356712341308594,29.03211784362793,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-14 18:00:00,16.7,-63.5,50,996,,2004,73,368.809416905025,0,175.58154680863092,28.861000061035156,-0.17010879516601562,29.048648834228516,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-14 21:00:00,16.9,-63.8, , ,,2004,73,330.23212092247394,0,135.25080239048762,28.94066619873047,-0.07798194885253906,29.048648834228516,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-15 00:00:00,17.1,-64.0,55,996,,2004,73,301.3982877128057,0,103.08961203874122,28.93633270263672,-0.07144927978515625,28.982276916503906,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-15 03:00:00,17.2,-64.4, , ,,2004,73,258.261880524583,0,64.86940011417417,28.900665283203125,-0.10834884643554688,28.982276916503906,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-15 06:00:00,17.2,-64.8,55,994,,2004,73,220.99061299277145,0,46.08030058577178,28.85099983215332,-0.1604766845703125,28.995363235473633,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-15 09:00:00,17.4,-65.1, , ,,2004,73,182.2486181772528,0,21.0274596200028,28.73066520690918,-0.27638816833496094,28.995363235473633,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-15 12:00:00,17.6,-65.4,60,991,,2004,73,143.59913804546989,0,7.1147938732187885,28.628000259399414,-0.3732147216796875,28.995363235473633,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-15 15:00:00,17.9,-65.9, , ,,2004,73,81.20857624261069,1,0.0,28.493000030517578,-0.5003509521484375,29.049501419067383,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-15 16:00:00,18.0,-66.0,60,991,,2004,73,67.02412720367569,1,0.0,28.54599952697754,-0.46144866943359375,29.049501419067383,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-15 18:00:00,18.1,-66.2,60,991,,2004,73,43.34997360771927,1,0.0,,,28.91379165649414,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-15 21:00:00,18.3,-66.6, , ,,2004,73,8.86846805290682,1,0.0,,,29.02466583251953,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-16 00:00:00,18.5,-67.1,60,993,,2004,73,62.12530311644019,1,0.0,,,29.02466583251953,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-16 03:00:00,18.6,-67.5, , ,,2004,73,104.8495859481294,1,0.0,28.899999618530273,-0.07375526428222656,28.969486236572266,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-16 06:00:00,18.6,-67.8,60,992,,2004,73,134.43230539228108,1,0.0,28.79451560974121,-0.16805267333984375,28.969486236572266,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-16 09:00:00,18.6,-68.0, , ,,2004,73,154.609812637622,0,1.7219388136445757,28.69483757019043,-0.2659645080566406,28.969486236572266,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-16 11:00:00,18.6,-68.3,70,985,,2004,73,185.26201896725428,0,14.551205585436326,28.68967628479004,-0.278778076171875,28.969486236572266,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-16 12:00:00,18.6,-68.5,70,984,,2004,73,205.86471918348437,0,29.966482853424942,,,29.00446128845215,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-16 15:00:00,18.7,-68.9, , ,,2004,73,249.38871388794087,0,73.09653838614305,,,29.00446128845215,,,,,,2004,9,27.53,0.221
2004258N16300,JEANNE,2004-09-16 18:00:00,18.8,-69.0,65,988,,2004,73,262.13705816465017,0,88.77972462925082,,,29.00446128845215,,,,,,2004,9,27.53,0.221
