SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_pr_km,impact_next30,distance_km_poly
1998259N10335,GEORGES,1998-09-29 00:00:00,30.6,-89.0,50,986,,1998,62,2645.7009298971548,0,2745.4439400869005
1998259N10335,GEORGES,1998-09-29 03:00:00,30.6,-88.7, , ,,1998,62,2619.9748430090012,0,2717.5230004135606
1998259N10335,GEORGES,1998-09-29 06:00:00,30.6,-88.4,40,992,,1998,62,2594.342383236588,0,2689.726873238071
1998259N10335,GEORGES,1998-09-29 09:00:00,30.8,-88.3, , ,,1998,62,2596.034340326194,0,2695.0495504777446
1998259N10335,GEORGES,1998-09-29 12:00:00,31.0,-88.1,30,994,,1998,62,2589.575447372967,0,2691.5143380857367
1998259N10335,GEORGES,1998-09-29 15:00:00,31.0,-87.8, , ,,1998,62,2564.4392094056934,0,2664.2460443367586
1998259N10335,GEORGES,1998-09-29 18:00:00,30.9,-87.5,30,996,,1998,62,2534.012953146956,0,2629.530375255933
1998259N10335,GEORGES,1998-09-29 21:00:00,30.8,-87.2, , ,,1998,62,2503.5779187421854,0,2594.8529307306676
1998259N10335,GEORGES,1998-09-30 00:00:00,30.8,-86.9,30,998,,1998,62,2478.6153359226937,0,2567.861168451468
1998259N10335,GEORGES,1998-09-30 03:00:00,30.7,-86.6, , ,,1998,62,2448.2086144392842,0,2533.294446604802
1998259N10335,GEORGES,1998-09-30 06:00:00,30.7,-86.3,30,1000,,1998,62,2423.399607321038,0,2506.5296990000165
1998259N10335,GEORGES,1998-09-30 09:00:00,30.7,-85.9, , ,,1998,62,2390.51027979247,0,2471.0945088748617
1998259N10335,GEORGES,1998-09-30 12:00:00,30.7,-85.4,25,1002,,1998,62,2349.71611930064,0,2427.221798607035
1998259N10335,GEORGES,1998-09-30 15:00:00,30.7,-84.8, , ,,1998,62,2301.2543026495946,0,2375.2266216517746
1998259N10335,GEORGES,1998-09-30 18:00:00,30.6,-84.2,25,1004,,1998,62,2247.1724698673725,0,2315.617676594444
1998259N10335,GEORGES,1998-09-30 21:00:00,30.5,-83.6, , ,,1998,62,2193.380308235953,0,2256.4561513433214
1998259N10335,GEORGES,1998-10-01 00:00:00,30.5,-83.0,25,1006,,1998,62,2146.3808854558215,0,2206.397437381797
1998259N10335,GEORGES,1998-10-01 03:00:00,30.5,-82.4, , ,,1998,62,2100.065172267092,0,2157.245280754311
1998259N10335,GEORGES,1998-10-01 06:00:00,30.5,-81.8,20,1008,,1998,62,2054.4803461984447,0,2109.06113960755
2004258N16300,JEANNE,2004-09-13 18:00:00,15.9,-60.0,25,1010,,2004,73,746.4713198883996,0,557.8844494517884
2004258N16300,JEANNE,2004-09-13 21:00:00,15.9,-60.3, , ,,2004,73,716.6385264474357,0,527.5041678055275
2004258N16300,JEANNE,2004-09-14 00:00:00,16.0,-60.7,25,1010,,2004,73,672.8405313110887,0,482.31297283252707
2004258N16300,JEANNE,2004-09-14 03:00:00,16.1,-61.2, , ,,2004,73,619.2688916395084,0,427.358480670785
2004258N16300,JEANNE,2004-09-14 04:00:00,16.2,-61.3,30,1009,,2004,73,605.1068923093526,0,412.1604736757931
2004258N16300,JEANNE,2004-09-14 06:00:00,16.3,-61.5,30,1009,,2004,73,581.1287191259216,0,387.05994831546934
2004258N16300,JEANNE,2004-09-14 09:00:00,16.4,-62.0, , ,,2004,73,527.6312296038197,0,332.47288032966225
2004258N16300,JEANNE,2004-09-14 12:00:00,16.4,-62.6,35,1006,,2004,73,469.4554264689089,0,275.7880888002835
2004258N16300,JEANNE,2004-09-14 15:00:00,16.5,-63.1, , ,,2004,73,416.88598228715944,0,224.4006308171633
2004258N16300,JEANNE,2004-09-14 18:00:00,16.7,-63.5,50,996,,2004,73,368.809416905025,0,175.58154680863092
2004258N16300,JEANNE,2004-09-14 21:00:00,16.9,-63.8, , ,,2004,73,330.23212092247394,0,135.25080239048762
2004258N16300,JEANNE,2004-09-15 00:00:00,17.1,-64.0,55,996,,2004,73,301.3982877128057,0,103.08961203874122
2004258N16300,JEANNE,2004-09-15 03:00:00,17.2,-64.4, , ,,2004,73,258.261880524583,0,64.86940011417417
2004258N16300,JEANNE,2004-09-15 06:00:00,17.2,-64.8,55,994,,2004,73,220.99061299277145,0,46.08030058577178
2004258N16300,JEANNE,2004-09-15 09:00:00,17.4,-65.1, , ,,2004,73,182.2486181772528,0,21.027459620002798
2004258N16300,JEANNE,2004-09-15 12:00:00,17.6,-65.4,60,991,,2004,73,143.59913804546989,0,7.1147938732187885
2004258N16300,JEANNE,2004-09-15 15:00:00,17.9,-65.9, , ,,2004,73,81.20857624261069,1,0.0
2004258N16300,JEANNE,2004-09-15 16:00:00,18.0,-66.0,60,991,,2004,73,67.02412720367569,1,0.0
2004258N16300,JEANNE,2004-09-15 18:00:00,18.1,-66.2,60,991,,2004,73,43.34997360771927,1,0.0
2004258N16300,JEANNE,2004-09-15 21:00:00,18.3,-66.6, , ,,2004,73,8.86846805290682,1,0.0
2004258N16300,JEANNE,2004-09-16 00:00:00,18.5,-67.1,60,993,,2004,73,62.12530311644019,1,0.0
2004258N16300,JEANNE,2004-09-16 03:00:00,18.6,-67.5, , ,,2004,73,104.84958594812939,1,0.0
2004258N16300,JEANNE,2004-09-16 06:00:00,18.6,-67.8,60,992,,2004,73,134.43230539228108,1,0.0
2004258N16300,JEANNE,2004-09-16 09:00:00,18.6,-68.0, , ,,2004,73,154.60981263762199,0,1.7219388136445755
2004258N16300,JEANNE,2004-09-16 11:00:00,18.6,-68.3,70,985,,2004,73,185.26201896725428,0,14.551205585436326
2004258N16300,JEANNE,2004-09-16 12:00:00,18.6,-68.5,70,984,,2004,73,205.86471918348437,0,29.966482853424946
2004258N16300,JEANNE,2004-09-16 15:00:00,18.7,-68.9, , ,,2004,73,249.38871388794087,0,73.09653838614305
2004258N16300,JEANNE,2004-09-16 18:00:00,18.8,-69.0,65,988,,2004,73,262.13705816465017,0,88.77972462925082
2004258N16300,JEANNE,2004-09-16 21:00:00,19.0,-69.2, , ,,2004,73,288.3525363623885,0,120.43402748661264
2004258N16300,JEANNE,2004-09-17 00:00:00,19.2,-69.4,60,990,,2004,73,315.3218067624815,0,152.27619421347956
2004258N16300,JEANNE,2004-09-17 03:00:00,19.3,-69.6, , ,,2004,73,338.85448093217605,0,177.19579759261825
2004258N16300,JEANNE,2004-09-17 06:00:00,19.4,-69.9,55,990,,2004,73,372.23250360524605,0,211.369562630601
2004258N16300,JEANNE,2004-09-17 09:00:00,19.5,-70.3, , ,,2004,73,415.4631221113292,0,255.22231408022782
2004258N16300,JEANNE,2004-09-17 12:00:00,19.7,-70.7,50,990,,2004,73,462.41966789088013,0,305.57281718342836
2004258N16300,JEANNE,2004-09-17 15:00:00,19.9,-71.2, , ,,2004,73,519.1937538009684,0,365.6228781793907
2004258N16300,JEANNE,2004-09-17 18:00:00,20.0,-71.6,30,1002,,2004,73,562.2819943868432,0,410.39497652776237
2004258N16300,JEANNE,2004-09-17 21:00:00,20.1,-71.8, , ,,2004,73,585.7105093891304,0,435.6159972150175
2004258N16300,JEANNE,2004-09-18 00:00:00,20.2,-72.0,40,1000,,2004,73,609.141034915037,0,460.8405975960802
2004258N16300,JEANNE,2004-09-18 03:00:00,20.3,-72.3, , ,,2004,73,642.35222547601,0,495.89336526827395
2004258N16300,JEANNE,2004-09-18 06:00:00,20.4,-72.5,45,1000,,2004,73,665.7625238689059,0,521.1249295470004
2004258N16300,JEANNE,2004-09-18 09:00:00,20.8,-72.7, , ,,2004,73,701.5685707706938,0,563.6497026334375
2004258N16300,JEANNE,2004-09-18 12:00:00,21.2,-72.8,45,1000,,2004,73,729.472171231539,0,598.4739135390193
2004258N16300,JEANNE,2004-09-18 15:00:00,21.5,-72.6, , ,,2004,73,726.5022572099682,0,601.1371381523448
2004258N16300,JEANNE,2004-09-18 18:00:00,21.7,-72.3,40,1005,,2004,73,711.0678967417937,0,590.4012078237445
2004258N16300,JEANNE,2004-09-18 21:00:00,21.9,-72.2, , ,,2004,73,714.4977770059106,0,598.1210226874075
2004258N16300,JEANNE,2004-09-19 00:00:00,22.2,-72.2,40,1002,,2004,73,733.6394581445684,0,623.289690320773
2004258N16300,JEANNE,2004-09-19 03:00:00,22.5,-72.2, , ,,2004,73,753.767723971743,0,649.4654352533287
2004258N16300,JEANNE,2004-09-19 06:00:00,22.8,-72.3,40,1002,,2004,73,782.6813133208591,0,683.7943306939441
2004258N16300,JEANNE,2004-09-19 09:00:00,23.1,-72.4, , ,,2004,73,812.0337084419344,0,718.5391099366037
2004258N16300,JEANNE,2004-09-19 12:00:00,23.5,-72.5,40,1000,,2004,73,849.2676128528665,0,763.1247890939663
2004258N16300,JEANNE,2004-09-19 15:00:00,23.9,-72.4, , ,,2004,73,872.8008270012929,0,795.1413753575321
2004258N16300,JEANNE,2004-09-19 18:00:00,24.2,-72.3,45,996,,2004,73,889.8776889037813,0,818.755871221965
2004258N16300,JEANNE,2004-09-19 21:00:00,24.5,-72.2, , ,,2004,73,908.0032940923011,0,843.5156607889072
2004258N16300,JEANNE,2004-09-20 00:00:00,24.8,-72.1,50,994,,2004,73,927.1157506965887,0,869.2559501156409
2004258N16300,JEANNE,2004-09-20 03:00:00,25.1,-72.1, , ,,2004,73,953.279366455624,0,901.2504382304089
2004258N16300,JEANNE,2004-09-20 06:00:00,25.5,-72.0,55,992,,2004,73,982.9481596823438,0,939.4661253349101
2004258N16300,JEANNE,2004-09-20 09:00:00,26.1,-71.9, , ,,2004,73,1032.4114160256647,0,1000.3443051282094
2004258N16300,JEANNE,2004-09-20 12:00:00,26.6,-71.7,60,989,,2004,73,1069.2347265591075,0,1045.919795046776
2004258N16300,JEANNE,2004-09-20 15:00:00,27.0,-71.6, , ,,2004,73,1103.0054773213535,0,1086.6408600085558
2004258N16300,JEANNE,2004-09-20 18:00:00,27.2,-71.4,75,984,,2004,73,1113.3358704783848,0,1100.9690223714779
2004258N16300,JEANNE,2004-09-20 21:00:00,27.3,-71.1, , ,,2004,73,1110.1136130035163,0,1100.5193575893543
2004258N16300,JEANNE,2004-09-21 00:00:00,27.4,-70.8,75,982,,2004,73,1107.8654855283996,0,1101.0712957327448
2004258N16300,JEANNE,2004-09-21 03:00:00,27.5,-70.5, , ,,2004,73,1106.595483613348,0,1101.532489124343
2004258N16300,JEANNE,2004-09-21 06:00:00,27.6,-70.2,75,972,,2004,73,1106.3050198123424,0,1103.067983264528
2004258N16300,JEANNE,2004-09-21 09:00:00,27.6,-69.8, , ,,2004,73,1093.3408932469147,0,1090.669491523155
2004258N16300,JEANNE,2004-09-21 12:00:00,27.6,-69.5,75,972,,2004,73,1084.5284002936164,0,1082.4181780028255
2004258N16300,JEANNE,2004-09-21 15:00:00,27.5,-69.3, , ,,2004,73,1068.3842667178496,0,1065.1925638040207
2004258N16300,JEANNE,2004-09-21 18:00:00,27.4,-69.2,75,972,,2004,73,1055.0424306077846,0,1050.5759821700549
2004258N16300,JEANNE,2004-09-21 21:00:00,27.3,-69.0, , ,,2004,73,1039.2670726366466,0,1033.7945081169903
2004258N16300,JEANNE,2004-09-22 00:00:00,27.2,-68.9,80,972,,2004,73,1026.0833670397253,0,1019.3842649890285
2004258N16300,JEANNE,2004-09-22 03:00:00,27.0,-68.8, , ,,2004,73,1002.1351756210277,0,992.7598421380692
2004258N16300,JEANNE,2004-09-22 06:00:00,26.8,-68.7,85,968,,2004,73,978.2058396043316,0,966.2211527018032
2004258N16300,JEANNE,2004-09-22 09:00:00,26.6,-68.6, , ,,2004,73,954.2973679012338,0,939.7714636704474
2004258N16300,JEANNE,2004-09-22 12:00:00,26.5,-68.5,85,968,,2004,73,941.2682455146437,0,925.690942187331
2004258N16300,JEANNE,2004-09-22 15:00:00,26.4,-68.6, , ,,2004,73,932.632728321942,0,915.2495746416178
2004258N16300,JEANNE,2004-09-22 18:00:00,26.2,-68.8,85,967,,2004,73,915.8792780949195,0,894.9646144795772
2004258N16300,JEANNE,2004-09-22 21:00:00,25.9,-68.9, , ,,2004,73,886.3759948149965,0,860.9021839594509
2004258N16300,JEANNE,2004-09-23 00:00:00,25.7,-69.0,85,966,,2004,73,867.9131911832798,0,839.2993059717594
2004258N16300,JEANNE,2004-09-23 03:00:00,25.6,-69.1, , ,,2004,73,860.3336123190502,0,830.0070292026004
2004258N16300,JEANNE,2004-09-23 06:00:00,25.5,-69.3,85,966,,2004,73,856.2687889608388,0,823.9760821733322
2004258N16300,JEANNE,2004-09-23 09:00:00,25.5,-69.4, , ,,2004,73,859.6876365417621,0,827.1044404725953
2004258N16300,JEANNE,2004-09-23 12:00:00,25.5,-69.6,80,966,,2004,73,866.8527213402505,0,833.766376095972
2004258N16300,JEANNE,2004-09-23 15:00:00,25.6,-69.8, , ,,2004,73,884.7007956185828,0,852.5997361427663
2004258N16300,JEANNE,2004-09-23 18:00:00,25.8,-70.0,75,966,,2004,73,912.9936290316252,0,883.3577213848831
2004258N16300,JEANNE,2004-09-23 21:00:00,25.9,-70.2, , ,,2004,73,931.2380271563565,0,902.6910332431236
2004258N16300,JEANNE,2004-09-24 00:00:00,26.0,-70.4,70,966,,2004,73,949.6957753569241,0,921.6723341528873
2004258N16300,JEANNE,2004-09-24 03:00:00,26.1,-70.8, , ,,2004,73,977.2920471689982,0,948.9327917754475
2004258N16300,JEANNE,2004-09-24 06:00:00,26.1,-71.2,75,969,,2004,73,996.2028260825496,0,966.2052033559384
2004258N16300,JEANNE,2004-09-24 09:00:00,26.1,-71.7, , ,,2004,73,1021.6796269817407,0,990.1451587431222
2004258N16300,JEANNE,2004-09-24 12:00:00,26.2,-72.2,80,969,,2004,73,1058.241351329351,0,1026.8893326595164
2004258N16300,JEANNE,2004-09-24 15:00:00,26.3,-72.6, , ,,2004,73,1090.209750144534,0,1058.1136723953373
2004258N16300,JEANNE,2004-09-24 18:00:00,26.4,-73.1,85,968,,2004,73,1128.901105787185,0,1095.953589903183
2004258N16300,JEANNE,2004-09-24 21:00:00,26.4,-73.7, , ,,2004,73,1166.467014701185,0,1130.7574728866152
2004258N16300,JEANNE,2004-09-25 00:00:00,26.4,-74.3,85,964,,2004,73,1206.0116994850532,0,1168.2590876648442
2004258N16300,JEANNE,2004-09-25 03:00:00,26.4,-74.9, , ,,2004,73,1247.3463718416083,0,1208.2114952996947
2004258N16300,JEANNE,2004-09-25 06:00:00,26.5,-75.6,90,960,,2004,73,1305.1629798812758,0,1266.9880523015254
2004258N16300,JEANNE,2004-09-25 09:00:00,26.5,-76.3, , ,,2004,73,1357.043813336559,0,1318.7143988798266
2004258N16300,JEANNE,2004-09-25 12:00:00,26.6,-76.9,100,957,,2004,73,1409.9208568961963,0,1373.7629065799874
2004258N16300,JEANNE,2004-09-25 14:00:00,26.7,-77.3,100,956,,2004,73,1447.8606855281137,0,1413.9792157276017
2004258N16300,JEANNE,2004-09-25 15:00:00,26.8,-77.5, , ,,2004,73,1470.3366779902783,0,1438.5857997959415
2004258N16300,JEANNE,2004-09-25 18:00:00,26.9,-78.2,105,952,,2004,73,1532.256018778403,0,1503.6364846480744
2004258N16300,JEANNE,2004-09-25 21:00:00,27.0,-78.8, , ,,2004,73,1586.8963096681723,0,1561.596566967493
2004258N16300,JEANNE,2004-09-26 00:00:00,27.1,-79.4,105,951,,2004,73,1642.012681321111,0,1620.3125145732004
2004258N16300,JEANNE,2004-09-26 03:00:00,27.2,-80.0, , ,,2004,73,1697.5522438327216,0,1679.6501111520017
2004258N16300,JEANNE,2004-09-26 04:00:00,27.2,-80.2,105,950,,2004,73,1714.1422196324725,0,1696.9605641583444
