LAT,LON,dist_to_miami_km,WMO_WIND,WMO_PRES,sst_current,sst_anom,sst_climo,merra_slp,merra_t2m,merra_rh2m,merra_u10,merra_v10,nino34,amo,year,month,day,dayofyear,is_hurricane_season,min_dist_7d,count_within_radius_7d,min_dist_30d,count_within_radius_30d,min_dist_365d,count_within_radius_365d,date,impact_next30,region
11.3,-31.3,5365.675992079336,35,1006,27.43633270263672,-0.2496528625488281,27.68696975708008,,,,,,26.33,-0.123,1981,8,8,220,1,5365.675992079336,0.0,5365.675992079336,0.0,15.400141897022278,5.0,1981-08-08 00:00:00,0,miami
11.5,-32.2,5267.206838820833, , ,27.474998474121097,-0.1997795104980468,27.67094039916992,,,,,,26.33,-0.123,1981,8,8,220,1,5267.206838820833,0.0,5267.206838820833,0.0,15.400141897022278,5.0,1981-08-08 03:00:00,0,miami
11.7,-33.1,5168.797627662401,35,1005,27.43633270263672,-0.182220458984375,27.641857147216797,,,,,,26.33,-0.123,1981,8,8,220,1,5168.797627662401,0.0,5168.797627662401,0.0,15.400141897022278,5.0,1981-08-08 06:00:00,0,miami
11.8,-34.1,5065.182544778248, , ,27.532665252685547,-0.0187187194824218,27.6258602142334,,,,,,26.33,-0.123,1981,8,8,220,1,5065.182544778248,0.0,5065.182544778248,0.0,15.400141897022278,5.0,1981-08-08 09:00:00,0,miami
12.0,-35.0,4966.905226161396,35,1004,27.55266571044922,0.0227718353271484,27.616113662719727,,,,,,26.33,-0.123,1981,8,8,220,1,4966.905226161396,0.0,4966.905226161396,0.0,15.400141897022278,5.0,1981-08-08 12:00:00,0,miami
12.2,-35.8,4878.5729713454275, , ,27.430999755859375,-0.0247211456298828,27.35344123840332,,,,,,26.33,-0.123,1981,8,8,220,1,4878.5729713454275,0.0,4878.5729713454275,0.0,15.400141897022278,5.0,1981-08-08 15:00:00,0,miami
12.5,-36.7,4775.796504800808,40,1003,27.422332763671875,0.010629653930664,27.395851135253903,,,,,,26.33,-0.123,1981,8,8,220,1,4775.796504800808,0.0,4775.796504800808,0.0,15.400141897022278,5.0,1981-08-08 18:00:00,0,miami
12.7,-37.7,4667.847722763645, , ,27.41266632080078,0.0226726531982421,27.444568634033203,,,,,,26.33,-0.123,1981,8,8,220,1,4667.847722763645,0.0,4667.847722763645,0.0,15.400141897022278,5.0,1981-08-08 21:00:00,0,miami
12.8,-38.7,4564.625352840073,40,1002,27.163331985473633,-0.1785888671875,27.45600318908691,,,,,,26.33,-0.123,1981,8,9,221,1,4564.625352840073,0.0,4564.625352840073,0.0,15.400141897022278,5.0,1981-08-09 00:00:00,0,miami
13.0,-39.7,4456.867072527296, , ,27.23833274841309,-0.1277408599853515,27.480506896972656,,,,,,26.33,-0.123,1981,8,9,221,1,4456.867072527296,0.0,4456.867072527296,0.0,15.400141897022278,5.0,1981-08-09 03:00:00,0,miami
13.1,-40.8,4344.055332636252,40,1001,27.357666015625,0.0100669860839843,27.255373001098633,,,,,,26.33,-0.123,1981,8,9,221,1,4344.055332636252,0.0,4344.055332636252,0.0,15.400141897022278,5.0,1981-08-09 06:00:00,0,miami
13.2,-41.9,4231.424199868802, , ,27.75033187866211,0.3641777038574219,27.282896041870117,,,,,,26.33,-0.123,1981,8,9,221,1,4231.424199868802,0.0,4231.424199868802,0.0,15.400141897022278,5.0,1981-08-09 09:00:00,0,miami
13.3,-43.0,4118.988622508983,40,1001,27.680999755859375,0.3451557159423828,27.28641128540039,,,,,,26.33,-0.123,1981,8,9,221,1,4118.988622508983,0.0,4118.988622508983,0.0,15.400141897022278,5.0,1981-08-09 12:00:00,0,miami
13.4,-44.0,4016.521690502643, , ,27.65566635131836,0.2576789855957031,27.351491928100582,,,,,,26.33,-0.123,1981,8,9,221,1,4016.521690502643,0.0,4016.521690502643,0.0,15.400141897022278,5.0,1981-08-09 15:00:00,0,miami
13.5,-45.0,3914.235981301057,40,1001,27.58366584777832,0.1244049072265625,27.418270111083984,,,,,,26.33,-0.123,1981,8,9,221,1,3914.235981301057,0.0,3914.235981301057,0.0,15.400141897022278,5.0,1981-08-09 18:00:00,0,miami
13.5,-46.0,3817.038139741182, , ,27.490665435791016,-0.0268268585205078,27.47793197631836,,,,,,26.33,-0.123,1981,8,9,221,1,3817.038139741182,0.0,3817.038139741182,0.0,15.400141897022278,5.0,1981-08-09 21:00:00,0,miami
13.5,-47.0,3720.168942823462,40,1001,27.61999893188477,0.0366802215576171,27.543792724609375,,,,,,26.33,-0.123,1981,8,10,222,1,3720.168942823462,0.0,3720.168942823462,0.0,15.400141897022278,5.0,1981-08-10 00:00:00,0,miami
13.5,-48.0,3623.6588566211785, , ,27.529998779296875,-0.1238327026367187,27.613630294799805,,,,,,26.33,-0.123,1981,8,10,222,1,3623.6588566211785,0.0,3623.6588566211785,0.0,15.400141897022278,5.0,1981-08-10 03:00:00,0,miami
13.5,-49.0,3527.541417133569,40,1002,27.61999893188477,-0.1004714965820312,27.68152236938477,,,,,,26.33,-0.123,1981,8,10,222,1,3527.541417133569,0.0,3527.541417133569,0.0,15.400141897022278,5.0,1981-08-10 06:00:00,0,miami
13.5,-50.0,3431.853628636756, , ,27.64699935913086,-0.1428031921386718,27.75255966186523,,,,,,26.33,-0.123,1981,8,10,222,1,3431.853628636756,0.0,3431.853628636756,0.0,15.400141897022278,5.0,1981-08-10 09:00:00,0,miami
13.5,-51.0,3336.63642095171,40,1004,27.80099868774414,-0.0734157562255859,27.836210250854492,,,,,,26.33,-0.123,1981,8,10,222,1,3336.63642095171,0.0,3336.63642095171,0.0,15.400141897022278,5.0,1981-08-10 12:00:00,0,miami
13.5,-52.0,3241.9351751434256, , ,27.836332321166992,-0.1403369903564453,27.94483757019043,,,,,,26.33,-0.123,1981,8,10,222,1,3241.9351751434256,0.0,3241.9351751434256,0.0,15.400141897022278,5.0,1981-08-10 15:00:00,0,miami
13.6,-52.9,3151.686876293212,35,1006,27.67966651916504,-0.329324722290039,28.029308319091797,,,,,,26.33,-0.123,1981,8,10,222,1,3151.686876293212,0.0,3151.686876293212,0.0,15.400141897022278,5.0,1981-08-10 18:00:00,0,miami
13.7,-53.9,3052.408452447373, , ,27.763999938964844,-0.3330707550048828,28.11691093444824,,,,,,26.33,-0.123,1981,8,10,222,1,3052.408452447373,0.0,3052.408452447373,0.0,15.400141897022278,5.0,1981-08-10 21:00:00,0,miami
13.8,-54.9,2953.585049736022,30,1007,28.040666580200195,-0.1474781036376953,28.226131439208984,,,,,,26.33,-0.123,1981,8,11,223,1,2953.585049736022,0.0,2953.585049736022,0.0,15.400141897022278,5.0,1981-08-11 00:00:00,0,miami
13.9,-55.7,2873.735299042393, , ,28.16466522216797,-0.1113204956054687,28.35024070739746,,,,,,26.33,-0.123,1981,8,11,223,1,2873.735299042393,0.0,2873.735299042393,0.0,15.400141897022278,5.0,1981-08-11 03:00:00,0,miami
14.0,-56.5,2794.1982228068982,30,1008,28.251333236694336,-0.1201095581054687,28.426259994506836,,,,,,26.33,-0.123,1981,8,11,223,1,2794.1982228068982,0.0,2794.1982228068982,0.0,15.400141897022278,5.0,1981-08-11 06:00:00,0,miami
14.1,-57.4,2705.863651208824, , ,28.432666778564453,0.0246124267578125,28.361881256103516,,,,,,26.33,-0.123,1981,8,11,223,1,2705.863651208824,0.0,2705.863651208824,0.0,15.400141897022278,5.0,1981-08-11 09:00:00,0,miami
14.3,-58.3,2612.0162740229994,30,1009,28.40733337402344,-0.0387153625488281,28.42102813720703,,,,,,26.33,-0.123,1981,8,11,223,1,2612.0162740229994,0.0,2612.0162740229994,0.0,15.400141897022278,5.0,1981-08-11 12:00:00,0,miami
14.4,-59.2,2524.604876229904, , ,28.371000289916992,-0.1089553833007812,28.46562767028809,,,,,,26.33,-0.123,1981,8,11,223,1,2524.604876229904,0.0,2524.604876229904,0.0,15.400141897022278,5.0,1981-08-11 15:00:00,0,miami
14.6,-60.1,2431.5741109905757,30,1010,28.47099876403809,-0.0413970947265625,28.5059757232666,,,,,,26.33,-0.123,1981,8,11,223,1,2431.5741109905757,0.0,2431.5741109905757,0.0,15.400141897022278,5.0,1981-08-11 18:00:00,0,miami
14.7,-61.0,2345.272090656465, , ,28.65199851989746,0.0453624725341796,28.609619140625,,,,,,26.33,-0.123,1981,8,11,223,1,2345.272090656465,0.0,2345.272090656465,0.0,15.400141897022278,5.0,1981-08-11 21:00:00,0,miami
14.9,-61.9,2253.2380641663012,25,1010,28.954999923706055,0.3105907440185547,28.646934509277344,,,,,,26.33,-0.123,1981,8,12,224,1,2253.2380641663012,0.0,2253.2380641663012,0.0,15.400141897022278,5.0,1981-08-12 00:00:00,0,miami
15.1,-62.8,2161.731024604481, , ,28.939332962036133,0.2583370208740234,28.684417724609375,,,,,,26.33,-0.123,1981,8,12,224,1,2161.731024604481,0.0,2161.731024604481,0.0,15.400141897022278,5.0,1981-08-12 03:00:00,0,miami
15.2,-63.8,2068.935685696574,25,1011,29.060333251953125,0.35211181640625,28.70699691772461,,,,,,26.33,-0.123,1981,8,12,224,1,2068.935685696574,0.0,2068.935685696574,0.0,15.400141897022278,5.0,1981-08-12 06:00:00,0,miami
15.3,-64.8,1977.3895796557003, , ,29.04166603088379,0.3307647705078125,28.710283279418945,,,,,,26.33,-0.123,1981,8,12,224,1,1977.3895796557003,0.0,1977.3895796557003,0.0,15.400141897022278,5.0,1981-08-12 09:00:00,0,miami
15.4,-65.7,1895.499356386109,25,1011,29.069000244140625,0.3736858367919922,28.6850643157959,,,,,,26.33,-0.123,1981,8,12,224,1,1895.499356386109,0.0,1895.499356386109,0.0,15.400141897022278,5.0,1981-08-12 12:00:00,0,miami
15.5,-66.7,1806.8133546659376, , ,29.099666595458984,0.4266300201416015,28.664411544799805,,,,,,26.33,-0.123,1981,8,12,224,1,1806.8133546659376,0.0,1806.8133546659376,0.0,15.400141897022278,5.0,1981-08-12 15:00:00,0,miami
15.6,-67.6,1727.8126801394385,25,1011,29.161666870117188,0.4925880432128906,28.67350959777832,,,,,,26.33,-0.123,1981,8,12,224,1,1727.8126801394385,0.0,1727.8126801394385,0.0,15.400141897022278,5.0,1981-08-12 18:00:00,0,miami
15.7,-68.6,1642.857011778556, , ,29.12066650390625,0.4513721466064453,28.670818328857425,,,,,,26.33,-0.123,1981,8,12,224,1,1642.857011778556,0.0,1642.857011778556,0.0,15.400141897022278,5.0,1981-08-12 21:00:00,0,miami
15.8,-69.5,1567.6611105618713,15, ,29.147998809814453,0.4981002807617187,28.65213394165039,,,,,,26.33,-0.123,1981,8,13,225,1,1567.6611105618713,0.0,1567.6611105618713,0.0,15.400141897022278,5.0,1981-08-13 00:00:00,0,miami
15.8,-70.4,1503.0535548127857, , ,29.108665466308594,0.479156494140625,28.65213394165039,,,,,,26.33,-0.123,1981,8,13,225,1,1503.0535548127857,0.0,1503.0535548127857,0.0,15.400141897022278,5.0,1981-08-13 03:00:00,0,miami
15.9,-71.2,1439.586724130607,15, ,28.963666915893555,0.3620586395263672,28.613685607910156,,,,,,26.33,-0.123,1981,8,13,225,1,1439.586724130607,0.0,1439.586724130607,0.0,15.400141897022278,5.0,1981-08-13 06:00:00,0,miami
16.0,-72.0,1378.3451128261331, , ,28.769332885742188,0.1999702453613281,28.57237434387207,,,,,,26.33,-0.123,1981,8,13,225,1,1378.3451128261331,0.0,1378.3451128261331,0.0,15.400141897022278,5.0,1981-08-13 09:00:00,0,miami
16.1,-72.8,1319.630839201599,15, ,28.856998443603516,0.3052577972412109,28.55936622619629,,,,,,26.33,-0.123,1981,8,13,225,1,1319.630839201599,0.0,1319.630839201599,0.0,15.400141897022278,5.0,1981-08-13 12:00:00,0,miami
16.2,-73.6,1263.787958577028, , ,28.864665985107425,0.3232593536376953,28.56412696838379,,,,,,26.33,-0.123,1981,8,13,225,1,1263.787958577028,0.0,1263.787958577028,0.0,15.400141897022278,5.0,1981-08-13 15:00:00,0,miami
16.4,-74.4,1201.4676426707365,15, ,28.886333465576172,0.3250007629394531,28.56412696838379,,,,,,26.33,-0.123,1981,8,13,225,1,1201.4676426707365,0.0,1201.4676426707365,0.0,15.400141897022278,5.0,1981-08-13 18:00:00,0,miami
16.6,-75.1,1147.0168955898014, , ,28.77199935913086,0.1533927917480468,28.583986282348633,,,,,,26.33,-0.123,1981,8,13,225,1,1147.0168955898014,0.0,1147.0168955898014,0.0,15.400141897022278,5.0,1981-08-13 21:00:00,0,miami
16.8,-75.7,1099.522748854077,15, ,28.80066680908203,0.0992603302001953,28.59950828552246,,,,,,26.33,-0.123,1981,8,14,226,1,1099.522748854077,0.0,1099.522748854077,0.0,15.400141897022278,5.0,1981-08-14 00:00:00,0,miami
17.1,-76.4,1039.8242708493312, , ,28.865665435791016,0.0585498809814453,28.90611457824707,,,,,,26.33,-0.123,1981,8,14,226,1,1039.8242708493312,0.0,1039.8242708493312,0.0,15.400141897022278,5.0,1981-08-14 03:00:00,0,miami
17.4,-77.0,986.4692496650856,15, ,28.95699882507324,0.035501480102539,28.940895080566406,,,,,,26.33,-0.123,1981,8,14,226,1,986.4692496650856,0.0,986.4692496650856,0.0,15.400141897022278,5.0,1981-08-14 06:00:00,0,miami
17.7,-77.5,938.4490804177284, , ,29.198999404907227,0.1208000183105468,29.0800724029541,,,,,,26.33,-0.123,1981,8,14,226,1,938.4490804177284,0.0,938.4490804177284,0.0,15.400141897022278,5.0,1981-08-14 09:00:00,0,miami
18.0,-78.0,892.1360331272076,15, ,29.415332794189453,0.1820125579833984,29.0800724029541,,,,,,26.33,-0.123,1981,8,14,226,1,892.1360331272076,0.0,892.1360331272076,0.0,15.400141897022278,5.0,1981-08-14 12:00:00,0,miami
18.4,-78.4,839.103951748534, , ,29.59666633605957,0.153360366821289,29.47150230407715,,,,,,26.33,-0.123,1981,8,14,226,1,839.103951748534,0.0,839.103951748534,0.0,15.400141897022278,5.0,1981-08-14 15:00:00,0,miami
18.8,-78.8,787.2163275855331,15, ,29.761999130249023,0.1652812957763672,29.527687072753903,,,,,,26.33,-0.123,1981,8,14,226,1,787.2163275855331,0.0,787.2163275855331,0.0,15.400141897022278,5.0,1981-08-14 18:00:00,0,miami
19.1,-79.2,747.7167492793997, , ,29.816665649414062,0.1714897155761718,29.72505760192871,,,,,,26.33,-0.123,1981,8,14,226,1,747.7167492793997,0.0,747.7167492793997,0.0,15.400141897022278,5.0,1981-08-14 21:00:00,0,miami
19.5,-79.5,699.8746271408515,15, ,29.696998596191406,0.009866714477539,29.716716766357425,,,,,,26.33,-0.123,1981,8,15,227,1,699.8746271408515,0.0,699.8746271408515,0.0,15.400141897022278,5.0,1981-08-15 00:00:00,0,miami
19.9,-79.8,653.0252710065387, , ,29.77666664123535,0.0109767913818359,29.716716766357425,,,,,,26.33,-0.123,1981,8,15,227,1,653.0252710065387,0.0,653.0252710065387,0.0,15.400141897022278,5.0,1981-08-15 03:00:00,0,miami
20.3,-80.0,607.630037309758,15, ,30.10333251953125,0.2906265258789062,29.82927894592285,,,,,,26.33,-0.123,1981,8,15,227,1,607.630037309758,0.0,607.630037309758,0.0,15.400141897022278,5.0,1981-08-15 06:00:00,0,miami
20.7,-80.3,562.9438254476411, , ,30.11599922180176,0.281341552734375,29.82927894592285,,,,,,26.33,-0.123,1981,8,15,227,1,562.9438254476411,0.0,562.9438254476411,0.0,15.400141897022278,5.0,1981-08-15 09:00:00,0,miami
21.0,-80.5,530.4096294930274,15, ,30.062332153320312,0.2044868469238281,29.810401916503903,,,,,,26.33,-0.123,1981,8,15,227,1,530.4096294930274,0.0,530.4096294930274,0.0,15.400141897022278,5.0,1981-08-15 12:00:00,0,miami
21.3,-80.7,498.814235303902, , ,30.14499855041504,0.2333354949951172,29.93000030517578,,,,,,26.33,-0.123,1981,8,15,227,1,498.814235303902,0.0,498.814235303902,0.0,15.400141897022278,5.0,1981-08-15 15:00:00,0,miami
21.7,-80.8,455.8612135523594,30,1007,30.272998809814453,0.3191032409667969,29.93000030517578,,,,,,26.33,-0.123,1981,8,15,227,1,455.8612135523594,0.0,455.8612135523594,0.0,15.400141897022278,5.0,1981-08-15 18:00:00,0,miami
22.1,-80.9,413.4723557300275, , ,,,30.25359535217285,,,,,,26.33,-0.123,1981,8,15,227,1,413.4723557300275,0.0,413.4723557300275,0.0,15.400141897022278,5.0,1981-08-15 21:00:00,0,miami
22.4,-81.0,382.6982585543331,35,1005,,,30.25359535217285,,,,,,26.33,-0.123,1981,8,16,228,1,382.6982585543331,0.0,382.6982585543331,0.0,15.400141897022278,5.0,1981-08-16 00:00:00,0,miami
22.7,-81.1,352.67615511043596, , ,,,30.25359535217285,,,,,,26.33,-0.123,1981,8,16,228,1,352.67615511043596,0.0,352.67615511043596,0.0,15.400141897022278,5.0,1981-08-16 03:00:00,0,miami
23.0,-81.2,323.6130878844363,35,1003,,,30.25359535217285,,,,,,26.33,-0.123,1981,8,16,228,1,323.6130878844363,0.0,323.6130878844363,0.0,15.400141897022278,5.0,1981-08-16 06:00:00,0,miami
23.4,-81.3,285.5131254819688, , ,29.703998565673828,0.1268806457519531,29.427425384521484,,,,,,26.33,-0.123,1981,8,16,228,1,285.5131254819688,0.0,285.5131254819688,0.0,15.400141897022278,5.0,1981-08-16 09:00:00,1,miami
23.8,-81.4,249.91309046288464,35,1001,29.501333236694336,-0.0989265441894531,29.427425384521484,,,,,,26.33,-0.123,1981,8,16,228,1,249.91309046288464,0.0,249.91309046288464,0.0,15.400141897022278,5.0,1981-08-16 12:00:00,1,miami
24.2,-81.4,212.09327795164896, , ,29.472332000732425,-0.2113151550292968,29.764822006225582,,,,,,26.33,-0.123,1981,8,16,228,1,212.09327795164896,0.0,212.09327795164896,0.0,15.400141897022278,5.0,1981-08-16 15:00:00,1,miami
24.5,-81.3,179.24197043503193,35,1000,29.50833320617676,-0.2587032318115234,29.764822006225582,,,,,,26.33,-0.123,1981,8,16,228,1,179.24197043503193,1.0,179.24197043503193,1.0,15.400141897022278,6.0,1981-08-16 18:00:00,1,miami
24.7,-81.3,162.36400061104484, , ,29.527999877929688,-0.323617935180664,29.764822006225582,,,,,,26.33,-0.123,1981,8,16,228,1,162.36400061104484,2.0,162.36400061104484,2.0,15.400141897022278,7.0,1981-08-16 21:00:00,1,miami
24.9,-81.3,146.92004049835236,35,998,29.501665115356445,-0.4357223510742187,29.764822006225582,,,,,,26.33,-0.123,1981,8,17,229,1,146.92004049835236,3.0,146.92004049835236,3.0,15.400141897022278,8.0,1981-08-17 00:00:00,1,miami
25.0,-81.3,139.88604266719543, , ,29.501665115356445,-0.4357223510742187,29.764822006225582,,,,,,26.33,-0.123,1981,8,17,229,1,139.88604266719543,4.0,139.88604266719543,4.0,15.400141897022278,9.0,1981-08-17 03:00:00,1,miami
25.2,-81.2,118.92301988575302,35,999,29.292665481567383,-0.7374191284179688,30.19478416442871,,,,,,26.33,-0.123,1981,8,17,229,1,118.92301988575302,5.0,118.92301988575302,5.0,15.400141897022278,10.0,1981-08-17 06:00:00,1,miami
25.5,-81.2,105.18055590882958, , ,29.39099884033203,-0.7393360137939453,30.19478416442871,,,,,,26.33,-0.123,1981,8,17,229,1,105.18055590882958,6.0,105.18055590882958,6.0,15.400141897022278,11.0,1981-08-17 09:00:00,1,miami
25.8,-81.2,101.03763565037016,35,999,,,30.19478416442871,,,,,,26.33,-0.123,1981,8,17,229,1,101.03763565037016,7.0,101.03763565037016,7.0,15.400141897022278,12.0,1981-08-17 12:00:00,1,miami
26.0,-81.2,104.28503152307216, , ,,,30.19478416442871,,,,,,26.33,-0.123,1981,8,17,229,1,101.03763565037016,8.0,101.03763565037016,8.0,15.400141897022278,13.0,1981-08-17 15:00:00,1,miami
26.2,-81.2,111.94281536845382,35,1001,,,,,,,,,26.33,-0.123,1981,8,17,229,1,101.03763565037016,9.0,101.03763565037016,9.0,15.400141897022278,14.0,1981-08-17 18:00:00,1,miami
26.4,-81.2,123.1912422009311, , ,,,,,,,,,26.33,-0.123,1981,8,17,229,1,101.03763565037016,10.0,101.03763565037016,10.0,15.400141897022278,15.0,1981-08-17 21:00:00,1,miami
26.5,-81.2,129.88234897067926,35,1003,,,,,,,,,26.33,-0.123,1981,8,18,230,1,101.03763565037016,11.0,101.03763565037016,11.0,15.400141897022278,16.0,1981-08-18 00:00:00,1,miami
26.6,-81.2,137.1496719820648, , ,,,,,,,,,26.33,-0.123,1981,8,18,230,1,101.03763565037016,12.0,101.03763565037016,12.0,15.400141897022278,17.0,1981-08-18 03:00:00,1,miami
26.8,-81.1,146.72487142419527,35,1004,,,,,,,,,26.33,-0.123,1981,8,18,230,1,101.03763565037016,13.0,101.03763565037016,13.0,15.400141897022278,18.0,1981-08-18 06:00:00,1,miami
27.0,-81.0,159.50079472999315, , ,,,,,,,,,26.33,-0.123,1981,8,18,230,1,101.03763565037016,14.0,101.03763565037016,14.0,15.400141897022278,19.0,1981-08-18 09:00:00,1,miami
27.2,-81.0,179.0194841666611,35,1005,,,,,,,,,26.33,-0.123,1981,8,18,230,1,101.03763565037016,15.0,101.03763565037016,15.0,15.400141897022278,20.0,1981-08-18 12:00:00,1,miami
27.3,-81.0,189.00428883898823, , ,,,,,,,,,26.33,-0.123,1981,8,18,230,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-18 15:00:00,1,miami
27.6,-81.0,219.61374098105767,35,1005,,,,,,,,,26.33,-0.123,1981,8,18,230,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-18 18:00:00,1,miami
28.1,-80.9,269.31704151564423, , ,,,27.733264923095703,,,,,,26.33,-0.123,1981,8,18,230,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-18 21:00:00,1,miami
28.7,-80.8,332.2095895234494,35,1004,,,27.733264923095703,,,,,,26.33,-0.123,1981,8,19,231,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-19 00:00:00,1,miami
29.2,-80.8,386.9980901922669, , ,27.56999969482422,-0.4761199951171875,28.01563835144043,,,,,,26.33,-0.123,1981,8,19,231,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-19 03:00:00,1,miami
29.7,-80.8,441.98846082069406,40,1003,27.293333053588867,-0.8767566680908203,28.01563835144043,,,,,,26.33,-0.123,1981,8,19,231,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-19 06:00:00,1,miami
30.3,-80.9,509.3961817075848, , ,27.296998977661133,-0.986215591430664,28.19745826721191,,,,,,26.33,-0.123,1981,8,19,231,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-19 09:00:00,1,miami
31.0,-80.8,585.4995538410507,40,1002,27.17099952697754,-1.2248458862304688,28.19745826721191,,,,,,26.33,-0.123,1981,8,19,231,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-19 12:00:00,1,miami
31.6,-80.4,649.5064521541434, , ,26.823331832885746,-1.7281417846679688,28.55267333984375,,,,,,26.33,-0.123,1981,8,19,231,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-19 15:00:00,0,miami
32.2,-79.9,716.4676081684154,45,1001,26.70033264160156,-1.7870121002197266,28.399707794189453,,,,,,26.33,-0.123,1981,8,19,231,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-19 18:00:00,0,miami
32.8,-79.4,786.3727999550636, , ,26.208332061767575,,28.412363052368164,,,,,,26.33,-0.123,1981,8,19,231,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-19 21:00:00,0,miami
33.4,-78.8,859.907033653696,50,999,26.060998916625977,-1.9567642211914065,27.941190719604492,,,,,,26.33,-0.123,1981,8,20,232,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-20 00:00:00,0,miami
34.1,-78.0,950.846219627677, , ,,,27.671539306640625,,,,,,26.33,-0.123,1981,8,20,232,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-20 03:00:00,0,miami
34.7,-77.0,1039.934717957914,55,998,25.21933364868164,,27.75231552124023,,,,,,26.33,-0.123,1981,8,20,232,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-20 06:00:00,0,miami
35.1,-76.1,1109.6894187485957, , ,24.69133186340332,,27.586732864379883,,,,,,26.33,-0.123,1981,8,20,232,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-20 09:00:00,0,miami
35.5,-75.2,1183.009706165353,60,997,23.806665420532227,-3.702909469604492,27.324628829956055,,,,,,26.33,-0.123,1981,8,20,232,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-20 12:00:00,0,miami
35.9,-74.2,1263.4568467004126, , ,27.0939998626709,-0.5135211944580078,28.26512336730957,,,,,,26.33,-0.123,1981,8,20,232,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-20 15:00:00,0,miami
36.3,-73.0,1356.3782655473383,65,995,27.803665161132812,0.239297866821289,27.6295223236084,,,,,,26.33,-0.123,1981,8,20,232,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-20 18:00:00,0,miami
36.7,-71.7,1458.3421933396037, , ,27.0679988861084,-0.4549617767333984,27.686664581298828,,,,,,26.33,-0.123,1981,8,20,232,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-20 21:00:00,0,miami
37.1,-70.4,1563.9927998055707,70,995,26.326000213623047,-1.0024375915527344,27.38573455810547,,,,,,26.33,-0.123,1981,8,21,233,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-21 00:00:00,0,miami
37.5,-69.2,1666.6111712772235, , ,26.635665893554688,-0.7890415191650391,27.447099685668945,,,,,,26.33,-0.123,1981,8,21,233,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-21 03:00:00,0,miami
37.8,-68.0,1762.939357577077,55,998,26.61433219909668,-0.3155231475830078,27.4190616607666,,,,,,26.33,-0.123,1981,8,21,233,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-21 06:00:00,0,miami
38.0,-66.7,1859.905437056475, , ,25.192333221435547,-1.7826042175292969,27.345258712768555,,,,,,26.33,-0.123,1981,8,21,233,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-21 09:00:00,0,miami
38.1,-65.4,1952.2796438047908,45,1000,24.87566566467285,-1.8821887969970703,26.486133575439453,,,,,,26.33,-0.123,1981,8,21,233,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-21 12:00:00,0,miami
38.3,-64.1,2054.391765964841, , ,25.51333236694336,-1.1922721862792969,26.67927360534668,,,,,,26.33,-0.123,1981,8,21,233,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-21 15:00:00,0,miami
38.4,-62.8,2151.785224152539,40,1003,25.14066696166992,-1.7258892059326172,26.8502140045166,,,,,,26.33,-0.123,1981,8,21,233,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-21 18:00:00,0,miami
38.2,-61.3,2247.793792203702, , ,25.093332290649418,-1.7542438507080078,26.793664932250977,,,,,,26.33,-0.123,1981,8,21,233,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-21 21:00:00,0,miami
37.8,-59.7,2345.7683664129827,35,1005,25.56633186340332,-1.261089324951172,26.83502960205078,,,,,,26.33,-0.123,1981,8,22,234,1,101.03763565037016,16.0,101.03763565037016,16.0,15.400141897022278,21.0,1981-08-22 00:00:00,0,miami
